#linkID, startTime
p16, 2019-10-30 11:00
p16, 2019-10-30 12:15
p16, 2019-11-12 10:25
p16, 2019-12-09 10:30
p16, 2019-12-28 17:35
p289, 2019-11-11 10:30
p289, 2019-11-12 06:55
p289, 2019-11-24 13:05
p289, 2019-11-24 13:25
PRV-2, 2019-09-22 17:25
PRV-2, 2019-09-22 18:45
PRV-2, 2019-09-22 23:55
PRV-2, 2019-09-23 00:05
PRV-2, 2019-09-23 02:25
PRV-2, 2019-11-11 05:15
p463, 2019-12-06 06:55
p112, 2019-02-04 17:10
p159, 2019-11-01 02:00
p159, 2019-11-10 12:00
p159, 2019-11-10 16:35
p159, 2019-11-10 23:05
p162, 2019-02-04 22:50
p784, 2019-09-21 02:35
p784, 2019-09-21 05:55
p784, 2019-09-21 07:55
p784, 2019-09-27 09:25
p834, 2019-02-05 01:05
p834, 2019-09-19 18:00
p216, 2019-09-20 01:05
p216, 2019-09-20 19:30
p216, 2019-09-21 01:05
p216, 2019-09-22 03:20
p216, 2019-09-26 11:35
p216, 2019-09-27 06:20
p216, 2019-09-27 08:35
p216, 2019-09-27 11:20
p216, 2019-09-28 02:25
p216, 2019-09-28 07:20
p216, 2019-09-30 04:35
p489, 2019-09-30 12:50
p489, 2019-10-01 11:15
p489, 2019-10-01 12:25
p489, 2019-10-01 13:55
p759, 2019-02-04 20:30
p759, 2019-02-04 20:45
p759, 2019-02-04 21:20
p759, 2019-02-04 21:35
p817, 2019-01-28 18:00
p817, 2019-02-02 05:50
p817, 2019-02-03 00:45
p817, 2019-09-19 16:15
p826, 2019-02-04 22:50
p860, 2019-09-20 00:00
p860, 2019-09-20 00:10
