#linkID, startTime
p261, 2019-08-29 12:25
p246, 2019-08-29 13:35
p284, 2019-08-29 13:00
p16, 2019-09-02 11:10
p16, 2019-09-02 15:10
p16, 2019-09-08 22:10
p16, 2019-09-20 10:40
p16, 2019-09-21 07:40
p16, 2019-09-21 11:20
p16, 2019-09-28 16:15
p16, 2019-10-04 21:05
p16, 2019-10-11 23:45
p16, 2019-10-18 04:15
p16, 2019-10-18 09:15
p16, 2019-10-25 02:35
p16, 2019-10-30 06:55
p16, 2019-11-11 23:05
p16, 2019-11-12 05:00
p16, 2019-11-12 05:15
p16, 2019-11-19 11:25
p16, 2019-12-02 10:05
p16, 2019-12-08 19:30
p16, 2019-12-15 11:35
p16, 2019-12-28 10:40
p250, 2019-08-29 13:20
p289, 2019-02-25 09:45
p289, 2019-03-04 09:25
p289, 2019-06-03 09:05
p289, 2019-08-12 22:15
p289, 2019-08-13 03:00
p289, 2019-08-26 10:10
p289, 2019-09-02 10:40
p289, 2019-09-09 09:50
p289, 2019-09-16 05:40
p289, 2019-10-18 05:30
p289, 2019-10-25 04:45
p289, 2019-11-10 14:20
p289, 2019-11-10 14:40
p289, 2019-11-10 20:25
p289, 2019-11-11 03:15
p289, 2019-11-25 07:35
p289, 2019-12-02 10:40
p289, 2019-12-08 13:25
p289, 2019-12-15 11:35
p350, 2019-10-27 07:30
p350, 2019-11-03 11:20
p350, 2019-11-18 11:10
p350, 2019-12-28 10:05
PRV-2, 2019-09-19 11:25
PRV-2, 2019-09-25 10:40
PRV-2, 2019-09-28 10:30
PRV-2, 2019-10-01 00:15
PRV-2, 2019-10-27 10:40
PRV-2, 2019-10-30 01:00
PRV-2, 2019-11-03 10:50
PRV-2, 2019-11-08 18:35
PRV-2, 2019-11-08 19:10
PRV-2, 2019-11-15 11:35
PRV-2, 2019-11-18 10:55
PRV-2, 2019-11-29 10:10
PRV-2, 2019-12-06 11:30
PRV-2, 2019-12-11 09:50
PRV-2, 2019-12-28 09:45
p458, 2019-09-19 12:00
p458, 2019-09-20 20:25
p458, 2019-09-20 20:35
p458, 2019-09-20 21:00
p458, 2019-09-20 21:30
p458, 2019-09-20 23:55
p458, 2019-09-21 00:20
p458, 2019-09-25 11:05
p458, 2019-09-28 11:10
p458, 2019-10-01 03:30
p458, 2019-10-12 13:00
p458, 2019-10-27 07:15
p458, 2019-10-30 01:45
p458, 2019-11-03 10:35
p458, 2019-11-08 01:50
p458, 2019-11-15 11:25
p458, 2019-11-18 10:45
p458, 2019-11-28 11:40
p458, 2019-12-06 11:35
p458, 2019-12-11 09:45
p458, 2019-12-18 03:00
p458, 2019-12-28 08:55
p463, 2019-10-01 05:50
p463, 2019-10-27 06:35
p463, 2019-11-03 09:10
p463, 2019-11-08 02:25
p463, 2019-11-15 10:40
p463, 2019-11-18 08:55
p463, 2019-11-28 11:00
p463, 2019-12-06 09:40
p463, 2019-12-11 07:10
p463, 2019-12-18 02:55
p463, 2019-12-28 07:05
p112, 2019-02-03 02:40
p57, 2019-12-28 10:15
p159, 2019-07-16 23:50
p159, 2019-10-05 08:45
p159, 2019-10-05 14:20
p159, 2019-10-12 11:35
p159, 2019-10-24 18:15
p159, 2019-10-24 18:35
p159, 2019-10-27 06:20
p159, 2019-10-29 23:35
p159, 2019-11-03 10:00
p159, 2019-11-08 00:05
p159, 2019-11-15 10:30
p159, 2019-11-18 10:15
p159, 2019-11-28 11:10
p159, 2019-12-06 11:30
p159, 2019-12-11 09:55
p159, 2019-12-11 12:15
p162, 2019-02-03 15:35
p162, 2019-02-07 04:00
p784, 2019-09-29 10:30
p784, 2019-09-29 11:20
p784, 2019-09-29 12:30
p784, 2019-09-30 06:10
p784, 2019-09-30 09:10
p784, 2019-09-30 15:15
p784, 2019-09-30 18:45
p784, 2019-09-30 20:00
p784, 2019-09-30 20:10
p784, 2019-09-30 20:30
p784, 2019-09-30 21:05
p784, 2019-10-01 01:10
p834, 2019-02-04 09:10
p834, 2019-02-04 23:25
p834, 2019-02-04 23:35
p834, 2019-02-05 00:00
p834, 2019-02-05 08:45
p834, 2019-09-18 01:50
p834, 2019-09-22 17:05
p834, 2019-09-27 09:40
p834, 2019-09-27 10:40
p834, 2019-09-28 07:30
p902, 2019-10-27 07:15
p902, 2019-11-03 09:50
p902, 2019-11-15 11:25
p902, 2019-11-18 09:25
p902, 2019-11-28 10:35
p902, 2019-12-06 09:40
p902, 2019-12-11 08:15
p902, 2019-12-18 03:30
p902, 2019-12-28 07:25
p285, 2019-08-29 13:45
p276, 2019-08-29 14:15
p712, 2019-10-27 07:15
p712, 2019-11-03 10:10
p712, 2019-11-18 09:10
p712, 2019-12-06 11:35
p712, 2019-12-11 09:45
p712, 2019-12-18 03:40
p712, 2019-12-28 08:10
p759, 2019-02-03 04:55
p759, 2019-12-30 07:05
p817, 2019-01-26 18:30
p817, 2019-01-29 14:00
p817, 2019-01-30 04:30
p817, 2019-01-30 07:10
p817, 2019-02-02 22:45
p817, 2019-09-22 19:05
p817, 2019-09-29 10:20
p826, 2019-02-04 01:50
p826, 2019-02-04 02:20
p826, 2019-02-04 02:45
p826, 2019-02-04 15:45
p826, 2019-02-04 18:40
p860, 2019-09-22 14:10
p860, 2019-09-22 14:35
p860, 2019-09-22 15:55
p860, 2019-09-22 16:15
p860, 2019-09-22 17:25
p860, 2019-09-23 07:40
p860, 2019-09-28 14:15
p860, 2019-09-28 15:05
p860, 2019-09-29 00:00
p860, 2019-09-29 00:15
