#linkID, startTime
p16, 2019-09-02 22:45
p16, 2019-09-09 03:20
p16, 2019-09-28 23:55
p16, 2019-10-05 02:05
p16, 2019-10-25 04:35
p16, 2019-12-02 11:00
p16, 2019-12-15 17:45
p16, 2019-12-28 11:25
p16, 2019-12-29 03:10
p289, 2019-02-25 13:30
p289, 2019-02-25 16:30
p289, 2019-03-04 10:20
p289, 2019-06-03 09:30
p289, 2019-08-26 22:30
p289, 2019-08-27 02:25
p289, 2019-09-02 11:00
p289, 2019-09-03 02:25
p289, 2019-11-11 08:55
p289, 2019-11-25 09:40
p289, 2019-12-02 11:05
p289, 2019-12-09 09:40
p289, 2019-12-15 13:10
PRV-2, 2019-09-19 11:50
PRV-2, 2019-09-20 23:00
PRV-2, 2019-09-21 05:15
PRV-2, 2019-09-25 11:20
PRV-2, 2019-09-28 11:00
PRV-2, 2019-10-01 01:10
PRV-2, 2019-10-27 13:05
PRV-2, 2019-11-03 11:20
p458, 2019-10-01 04:50
p458, 2019-10-01 10:50
p458, 2019-10-01 12:05
p458, 2019-10-27 10:50
p458, 2019-10-27 11:45
p458, 2019-11-03 11:15
p458, 2019-11-08 08:20
p458, 2019-11-08 11:25
p458, 2019-11-08 12:05
p458, 2019-11-08 12:15
p458, 2019-12-28 09:45
p463, 2019-11-03 11:05
p463, 2019-11-18 11:00
p463, 2019-12-11 09:10
p463, 2019-12-18 03:35
p463, 2019-12-28 08:55
p112, 2019-02-03 09:40
p112, 2019-02-06 05:40
p112, 2019-02-06 06:00
p112, 2019-02-06 06:15
p112, 2019-02-06 06:40
p112, 2019-02-06 07:00
p112, 2019-02-06 07:10
p112, 2019-02-06 07:25
p159, 2019-10-27 07:00
p159, 2019-10-30 00:25
p159, 2019-11-03 10:25
p159, 2019-11-08 00:45
p159, 2019-11-15 10:45
p159, 2019-11-18 10:35
p159, 2019-11-28 11:30
p834, 2019-09-19 10:45
p834, 2019-09-19 11:00
p834, 2019-09-25 23:00
p834, 2019-09-28 17:55
p834, 2019-09-28 20:15
p834, 2019-09-28 23:10
p834, 2019-09-29 08:30
p834, 2019-10-01 01:40
p834, 2019-10-01 01:50
p902, 2019-11-03 11:20
p902, 2019-11-18 10:50
p902, 2019-11-29 13:35
p902, 2019-12-06 11:40
p902, 2019-12-11 09:50
p902, 2019-12-18 03:45
p902, 2019-12-28 08:40
p759, 2019-02-03 21:55
p759, 2019-02-03 22:30
p759, 2019-02-03 23:00
p817, 2019-02-03 02:50
p860, 2019-09-29 14:20
p860, 2019-09-29 15:45
p860, 2019-10-01 06:05
