#linkID, startTime
p253, 2019-07-20 22:15
p253, 2019-07-24 09:30
p253, 2019-07-26 13:55
p253, 2019-08-14 07:00
p253, 2019-08-21 02:45
p253, 2019-08-27 08:05
p253, 2019-09-03 07:00
p253, 2019-09-09 19:50
p253, 2019-09-12 11:55
p253, 2019-10-06 05:55
p253, 2019-10-08 18:00
p253, 2019-10-11 01:05
p253, 2019-10-15 06:30
p253, 2019-10-23 01:30
p253, 2019-10-28 02:55
p253, 2019-10-31 20:45
p253, 2019-11-03 18:20
p253, 2019-11-06 17:50
p253, 2019-11-14 22:40
p253, 2019-11-18 21:15
p253, 2019-11-20 11:15
p253, 2019-12-05 17:45
p253, 2019-12-09 16:10
p253, 2019-12-17 01:40
p253, 2019-12-18 16:35
p253, 2019-12-20 23:25
p253, 2019-12-24 04:40
p253, 2019-12-28 02:00
p5, 2019-07-21 02:10
p5, 2019-07-24 16:25
p5, 2019-07-26 23:05
p5, 2019-07-28 22:35
p5, 2019-07-31 04:55
p5, 2019-08-15 03:25
p5, 2019-08-21 06:40
p5, 2019-08-27 23:40
p5, 2019-09-03 16:50
p5, 2019-09-10 05:00
p5, 2019-09-12 17:55
p5, 2019-09-15 17:45
p5, 2019-09-17 22:55
p5, 2019-10-02 23:20
p5, 2019-10-11 14:50
p5, 2019-10-15 21:45
p5, 2019-10-23 07:55
p5, 2019-11-04 02:40
p5, 2019-11-15 09:30
p5, 2019-11-19 02:35
p5, 2019-11-20 20:20
p5, 2019-11-25 00:35
p5, 2019-11-30 05:10
p5, 2019-12-06 04:10
p5, 2019-12-09 22:20
p5, 2019-12-18 23:50
p5, 2019-12-21 06:50
p5, 2019-12-25 16:20
p259, 2019-07-18 18:10
p259, 2019-07-20 05:50
p259, 2019-07-23 01:45
p259, 2019-10-22 07:10
p259, 2019-10-22 17:10
p259, 2019-10-30 05:15
p259, 2019-11-06 05:25
p259, 2019-11-13 10:40
p259, 2019-12-16 05:15
p261, 2019-07-24 16:20
p261, 2019-07-26 22:45
p261, 2019-07-28 20:35
p261, 2019-07-31 04:20
p261, 2019-08-15 18:05
p261, 2019-08-22 07:40
p261, 2019-08-26 04:45
p261, 2019-08-28 03:40
p261, 2019-09-03 18:10
p261, 2019-09-10 06:05
p261, 2019-09-12 19:05
p261, 2019-09-15 22:10
p261, 2019-09-18 02:10
p261, 2019-09-29 06:35
p261, 2019-10-03 04:00
p261, 2019-10-11 19:10
p261, 2019-10-15 22:20
p261, 2019-11-15 16:35
p261, 2019-11-20 23:35
p261, 2019-11-22 18:05
p261, 2019-11-25 05:25
p261, 2019-12-10 00:30
p261, 2019-12-19 02:00
p261, 2019-12-21 12:40
p261, 2019-12-25 18:05
p11, 2019-07-27 04:05
p11, 2019-07-29 05:35
p11, 2019-08-01 09:35
p11, 2019-08-06 23:15
p11, 2019-08-12 03:15
p11, 2019-08-23 12:45
p11, 2019-08-29 08:45
p11, 2019-09-04 01:35
p11, 2019-09-04 18:10
p11, 2019-09-04 20:10
p11, 2019-09-04 20:40
p11, 2019-09-04 21:10
p11, 2019-09-05 04:10
p11, 2019-09-13 01:05
p11, 2019-09-18 12:15
p11, 2019-09-21 20:55
p11, 2019-09-24 14:00
p11, 2019-09-26 21:45
p11, 2019-10-01 04:15
p11, 2019-10-12 03:00
p11, 2019-10-16 04:50
p11, 2019-11-23 04:35
p11, 2019-11-28 00:35
p11, 2019-12-21 23:10
p258, 2019-07-27 02:05
p258, 2019-07-29 02:45
p258, 2019-07-31 07:20
p258, 2019-08-06 18:55
p258, 2019-08-11 23:00
p258, 2019-08-16 03:15
p258, 2019-08-23 01:10
p258, 2019-08-28 06:45
p258, 2019-09-03 22:05
p258, 2019-09-12 23:30
p258, 2019-09-16 04:00
p258, 2019-09-18 07:50
p258, 2019-09-21 14:50
p258, 2019-09-24 02:10
p258, 2019-09-30 10:50
p258, 2019-10-03 07:30
p258, 2019-10-12 00:00
p258, 2019-10-16 02:05
p258, 2019-11-21 02:25
p258, 2019-11-23 01:10
p258, 2019-11-25 22:35
p258, 2019-11-27 05:30
p258, 2019-12-19 06:20
p258, 2019-12-21 18:50
p246, 2019-07-27 04:45
p246, 2019-08-01 11:40
p246, 2019-08-07 02:10
p246, 2019-08-12 04:50
p246, 2019-08-23 10:10
p246, 2019-08-29 07:50
p246, 2019-09-05 08:10
p246, 2019-09-13 04:35
p246, 2019-09-18 16:15
p246, 2019-09-22 00:20
p246, 2019-09-24 19:30
p246, 2019-09-27 00:20
p246, 2019-11-23 06:35
p246, 2019-11-28 07:40
p14, 2019-08-04 05:10
p14, 2019-08-09 02:35
p15, 2019-08-09 04:10
p247, 2019-07-27 02:55
p247, 2019-07-29 04:15
p247, 2019-07-31 08:10
p247, 2019-08-06 19:20
p247, 2019-08-12 00:20
p247, 2019-08-16 03:15
p247, 2019-08-23 03:20
p247, 2019-08-28 08:20
p247, 2019-09-03 22:35
p247, 2019-09-12 23:20
p247, 2019-09-16 04:55
p247, 2019-09-18 09:00
p247, 2019-09-21 15:45
p247, 2019-09-24 05:25
p247, 2019-10-01 01:25
p247, 2019-10-12 02:00
p247, 2019-10-16 03:30
p247, 2019-11-21 03:35
p247, 2019-11-23 03:00
p247, 2019-11-26 03:25
p247, 2019-11-27 14:30
p247, 2019-12-21 21:00
p284, 2019-07-27 01:55
p284, 2019-07-29 02:45
p284, 2019-07-31 06:45
p284, 2019-08-06 08:30
p284, 2019-08-06 15:15
p284, 2019-08-11 20:00
p284, 2019-08-16 00:05
p284, 2019-08-22 20:25
p284, 2019-08-28 06:50
p284, 2019-09-03 21:15
p284, 2019-09-12 22:15
p284, 2019-09-16 03:35
p284, 2019-09-18 07:20
p284, 2019-09-21 11:20
p284, 2019-09-30 14:00
p284, 2019-10-03 06:35
p284, 2019-10-12 00:30
p284, 2019-10-16 02:10
p284, 2019-11-21 02:10
p284, 2019-11-23 01:05
p284, 2019-11-25 23:35
p284, 2019-11-27 05:20
p284, 2019-12-21 18:55
p16, 2019-01-11 00:10
p245, 2019-08-04 01:10
p245, 2019-08-07 07:45
p245, 2019-08-08 21:15
p245, 2019-08-12 10:00
p245, 2019-08-24 00:40
p245, 2019-08-24 11:45
p245, 2019-08-29 05:05
p245, 2019-08-31 10:00
p245, 2019-09-01 09:40
p245, 2019-09-04 03:50
p245, 2019-09-05 13:50
p245, 2019-09-12 23:20
p245, 2019-09-16 05:40
p245, 2019-09-18 16:00
p245, 2019-09-22 02:25
p245, 2019-09-24 16:15
p245, 2019-09-26 19:50
p245, 2019-10-12 03:10
p245, 2019-10-16 02:10
p245, 2019-11-04 01:55
p245, 2019-11-23 05:05
p245, 2019-11-25 23:05
p245, 2019-11-27 15:20
