#linkID, startTime
p345, 2019-12-23 10:50
p345, 2019-12-25 22:45
p345, 2019-12-26 18:00
p345, 2019-12-26 18:45
p345, 2019-12-27 02:45
p345, 2019-12-27 11:30
p345, 2019-12-27 12:25
p345, 2019-12-27 12:35
p345, 2019-12-27 13:00
p345, 2019-12-27 14:15
p345, 2019-12-27 15:45
p345, 2019-12-27 20:45
p345, 2019-12-27 22:45
p345, 2019-12-27 22:55
p345, 2019-12-27 23:45
p345, 2019-12-27 23:55
PRV-2, 2019-09-25 21:30
PRV-2, 2019-09-27 10:15
PRV-2, 2019-10-01 09:25
p463, 2019-09-26 03:05
p463, 2019-11-21 09:50
p463, 2019-11-21 12:40
p463, 2019-11-21 13:35
p463, 2019-11-21 13:45
p463, 2019-11-21 14:00
p463, 2019-11-22 04:10
p463, 2019-11-22 04:20
p463, 2019-11-23 09:10
p463, 2019-11-26 07:20
p463, 2019-11-28 12:50
p57, 2019-11-29 01:55
p169, 2019-09-25 22:35
p172, 2019-09-25 22:45
p784, 2019-09-22 04:35
p796, 2019-12-29 10:35
p796, 2019-12-29 11:35
p796, 2019-12-29 12:05
p834, 2019-09-24 00:20
p216, 2019-09-15 02:50
p218, 2019-09-30 04:35
p218, 2019-09-30 04:50
p218, 2019-10-01 04:25
p489, 2019-09-25 15:05
p712, 2019-11-21 07:20
p712, 2019-11-23 05:55
p712, 2019-11-26 04:20
p759, 2019-02-07 02:00
p759, 2019-12-24 04:30
p759, 2019-12-24 12:35
p759, 2019-12-24 12:45
p759, 2019-12-25 02:15
p817, 2019-02-03 16:00
p817, 2019-09-15 17:30
p817, 2019-09-15 17:45
p817, 2019-09-15 18:40
p817, 2019-09-19 00:55
p817, 2019-09-19 16:40
p817, 2019-09-19 16:55
p817, 2019-09-19 17:50
p817, 2019-09-20 00:30
p826, 2019-02-04 20:20
p826, 2019-02-04 21:00
p826, 2019-02-04 21:10
p826, 2019-02-04 21:40
p826, 2019-02-04 22:00
p860, 2019-09-24 00:20
