#linkID, startTime
p253, 2019-02-02 18:15
p253, 2019-02-07 10:40
p253, 2019-02-08 12:05
p253, 2019-02-11 04:05
p253, 2019-02-12 04:45
p253, 2019-02-13 08:55
p253, 2019-02-15 23:15
p5, 2019-02-16 08:10
p5, 2019-02-20 02:40
p5, 2019-02-25 12:50
p5, 2019-02-26 19:30
p259, 2019-01-31 11:40
p259, 2019-02-01 02:35
p259, 2019-02-01 05:35
p259, 2019-02-02 05:35
p259, 2019-02-04 03:20
p259, 2019-02-06 10:55
p259, 2019-02-07 07:45
p259, 2019-02-09 04:40
p259, 2019-02-11 02:10
p259, 2019-02-12 04:10
p259, 2019-02-13 06:50
p261, 2019-02-20 10:50
p261, 2019-02-21 10:45
p261, 2019-02-22 22:05
p261, 2019-02-24 08:50
p261, 2019-02-25 17:00
p261, 2019-02-27 01:20
p261, 2019-02-28 07:05
p261, 2019-03-04 16:10
p261, 2019-04-14 06:30
p261, 2019-04-30 23:35
p261, 2019-05-02 07:45
p261, 2019-05-06 00:00
p261, 2019-05-22 03:10
p261, 2019-05-24 19:55
p12, 2019-08-16 17:35
p12, 2019-08-24 23:10
p12, 2019-09-26 00:30
p12, 2019-10-03 20:30
p12, 2019-10-09 11:40
p12, 2019-10-12 17:00
p12, 2019-12-06 22:50
p12, 2019-12-07 06:05
p12, 2019-12-07 10:10
p241, 2019-07-21 02:45
p241, 2019-07-24 15:00
p241, 2019-07-26 14:45
p241, 2019-07-31 00:35
p241, 2019-08-15 17:50
p241, 2019-08-22 11:00
p241, 2019-08-28 01:15
p241, 2019-09-03 16:20
p241, 2019-09-10 04:45
p241, 2019-09-12 17:25
p241, 2019-09-15 19:45
p241, 2019-09-18 01:00
p241, 2019-09-24 04:55
p241, 2019-09-29 22:30
p241, 2019-10-03 05:05
p241, 2019-10-11 23:40
p241, 2019-10-16 00:05
p241, 2019-10-18 02:50
p241, 2019-10-18 06:20
p241, 2019-10-23 05:20
p241, 2019-11-15 19:55
p241, 2019-11-21 01:15
p241, 2019-11-22 21:10
p241, 2019-11-26 01:25
p241, 2019-11-27 04:50
p241, 2019-12-19 02:00
p241, 2019-12-21 13:55
p264, 2019-07-26 21:15
p264, 2019-07-28 22:00
p264, 2019-07-31 06:15
p264, 2019-08-06 19:10
p264, 2019-08-12 04:40
p264, 2019-08-23 08:50
p264, 2019-08-28 16:35
p264, 2019-09-03 23:55
p264, 2019-09-13 01:45
p264, 2019-09-18 16:40
p264, 2019-09-21 23:30
p264, 2019-09-25 02:15
p264, 2019-09-27 02:30
p264, 2019-11-28 12:55
p7, 2019-07-27 01:35
p7, 2019-07-29 02:00
p7, 2019-07-31 08:05
p7, 2019-08-06 22:50
p7, 2019-08-24 00:05
p7, 2019-08-29 10:55
p7, 2019-09-04 03:25
p7, 2019-09-05 11:25
p7, 2019-09-18 19:25
p7, 2019-09-22 04:10
p7, 2019-09-25 05:40
p7, 2019-09-27 07:15
p267, 2019-07-21 01:25
p267, 2019-07-24 14:40
p267, 2019-07-26 14:05
p267, 2019-07-31 00:40
p267, 2019-08-15 15:15
p267, 2019-08-22 07:05
p267, 2019-08-28 01:00
p267, 2019-09-03 16:20
p267, 2019-09-10 05:10
p267, 2019-09-12 17:15
p267, 2019-09-15 19:20
p267, 2019-09-18 01:15
p267, 2019-09-24 05:00
p267, 2019-09-29 20:45
p267, 2019-10-03 04:55
p267, 2019-10-11 23:30
p267, 2019-10-16 00:25
