#linkID, startTime
p16, 2019-01-05 00:10
p16, 2019-01-16 20:25
p16, 2019-01-16 23:05
p16, 2019-01-17 02:45
p16, 2019-01-29 15:45
p16, 2019-01-29 22:20
p16, 2019-01-31 15:45
p16, 2019-02-12 08:15
p16, 2019-02-19 09:55
p16, 2019-02-25 08:25
p16, 2019-03-09 10:10
p16, 2019-03-22 19:50
p16, 2019-04-04 10:45
p16, 2019-04-17 09:55
p16, 2019-04-30 10:30
p16, 2019-05-13 10:45
p16, 2019-05-21 10:35
p16, 2019-05-27 08:40
p16, 2019-06-09 15:20
p16, 2019-06-22 09:05
p16, 2019-07-04 10:45
p16, 2019-07-07 03:35
p16, 2019-07-17 09:40
p16, 2019-07-25 10:05
p16, 2019-07-30 09:05
p16, 2019-08-01 09:30
p16, 2019-08-12 07:50
p16, 2019-08-18 12:50
p16, 2019-08-25 06:55
p16, 2019-08-30 17:55
p16, 2019-09-01 14:40
p16, 2019-09-04 10:30
p16, 2019-09-07 14:35
p16, 2019-09-15 11:10
p16, 2019-09-20 01:35
p16, 2019-09-25 03:45
p16, 2019-09-25 16:30
p16, 2019-09-26 10:45
p16, 2019-09-27 06:40
p16, 2019-10-09 11:45
p16, 2019-10-13 10:05
p16, 2019-10-14 05:10
p16, 2019-10-14 17:10
p16, 2019-10-16 10:00
p16, 2019-11-08 01:50
p16, 2019-11-10 09:45
p16, 2019-11-17 17:20
p16, 2019-11-22 20:20
p16, 2019-12-06 15:15
p16, 2019-12-13 14:45
p289, 2019-01-16 07:25
p289, 2019-01-18 08:10
p289, 2019-01-22 07:45
p289, 2019-01-22 09:40
p289, 2019-01-24 09:15
p289, 2019-01-29 02:35
p289, 2019-01-29 05:45
p289, 2019-01-30 08:25
p289, 2019-01-31 05:15
p289, 2019-02-26 08:40
p289, 2019-02-26 09:25
p289, 2019-04-29 13:30
p289, 2019-04-30 06:05
p289, 2019-05-14 07:30
p289, 2019-05-14 10:20
p289, 2019-07-30 02:40
p289, 2019-08-12 09:15
p289, 2019-08-19 08:25
p289, 2019-08-25 11:25
p289, 2019-09-02 07:00
p289, 2019-09-07 12:50
p289, 2019-09-15 10:40
p289, 2019-09-21 08:40
p289, 2019-09-21 09:50
p289, 2019-09-23 05:55
p289, 2019-09-23 14:15
p289, 2019-09-26 11:20
p289, 2019-09-28 13:30
p289, 2019-09-28 23:25
p289, 2019-10-01 20:40
p289, 2019-10-02 22:10
p289, 2019-10-03 07:00
p289, 2019-10-05 07:00
p289, 2019-10-08 10:05
p289, 2019-10-09 04:25
p289, 2019-10-09 11:30
p289, 2019-10-15 10:50
p289, 2019-11-09 12:55
p289, 2019-11-23 09:15
p289, 2019-11-23 12:40
p289, 2019-12-07 04:50
p289, 2019-12-14 05:20
p289, 2019-12-20 09:00
p289, 2019-12-28 07:50
p34, 2019-11-15 09:55
p34, 2019-11-16 01:05
p34, 2019-11-24 05:35
p34, 2019-11-28 11:50
p34, 2019-12-06 07:20
p342, 2019-11-20 08:50
p342, 2019-11-23 03:35
p342, 2019-11-23 09:10
p342, 2019-11-23 09:20
p342, 2019-11-28 10:30
p342, 2019-12-06 05:35
p342, 2019-12-08 20:55
p342, 2019-12-09 01:05
p342, 2019-12-09 01:20
p342, 2019-12-09 01:35
p342, 2019-12-20 02:30
p342, 2019-12-22 02:30
p350, 2019-08-10 07:00
p350, 2019-08-18 06:05
p350, 2019-08-18 09:40
p350, 2019-08-24 07:55
p350, 2019-08-31 06:00
p350, 2019-09-02 05:25
p350, 2019-09-08 05:45
p350, 2019-09-08 13:20
p350, 2019-09-14 03:50
p350, 2019-09-19 08:50
p350, 2019-09-25 06:00
p350, 2019-09-27 06:40
p350, 2019-09-30 13:00
p350, 2019-09-30 13:10
p350, 2019-09-30 14:35
p350, 2019-09-30 15:40
p350, 2019-10-01 12:20
p350, 2019-10-01 13:55
p350, 2019-10-12 06:35
p350, 2019-10-17 11:25
p350, 2019-10-29 04:15
p350, 2019-11-01 00:15
p350, 2019-11-03 02:20
