#linkID, startTime
p253, 2019-02-01 01:05
p253, 2019-02-02 23:40
p253, 2019-02-04 08:30
p253, 2019-02-11 02:25
p253, 2019-02-12 04:30
p253, 2019-02-13 06:15
p253, 2019-02-15 23:40
p5, 2019-02-15 03:00
p5, 2019-02-16 04:15
p5, 2019-02-17 07:25
p5, 2019-02-18 13:00
p5, 2019-02-19 16:45
p5, 2019-02-27 00:50
p5, 2019-02-28 08:40
p5, 2019-03-01 13:45
p5, 2019-03-02 12:25
p5, 2019-03-16 08:20
p5, 2019-03-20 04:10
p5, 2019-04-28 03:20
p5, 2019-05-02 00:50
p5, 2019-05-06 23:45
p259, 2019-01-31 18:40
p259, 2019-02-02 02:10
p259, 2019-02-02 05:30
p259, 2019-02-03 20:35
p259, 2019-02-10 22:55
p259, 2019-02-12 03:25
p259, 2019-02-13 04:05
p261, 2019-02-16 07:15
p261, 2019-02-17 11:35
p261, 2019-02-18 15:15
p261, 2019-02-19 20:15
p261, 2019-02-27 05:10
p261, 2019-03-01 16:55
p261, 2019-03-02 17:30
p261, 2019-03-03 19:50
p261, 2019-03-15 04:25
p261, 2019-03-16 15:05
p261, 2019-03-17 18:10
p261, 2019-03-18 21:00
p261, 2019-03-20 07:50
p261, 2019-03-28 09:40
p261, 2019-04-02 05:25
p261, 2019-04-06 05:10
p261, 2019-04-11 09:00
p261, 2019-04-14 04:50
p261, 2019-04-15 08:55
p261, 2019-04-16 09:20
p261, 2019-04-19 05:05
p261, 2019-04-26 23:10
p261, 2019-04-28 07:35
p261, 2019-04-29 12:50
p261, 2019-05-01 00:35
p261, 2019-05-02 05:25
p261, 2019-05-03 09:15
p261, 2019-05-05 20:45
p261, 2019-05-07 05:30
p261, 2019-05-11 08:10
p261, 2019-05-18 23:20
p261, 2019-05-22 01:20
p261, 2019-05-24 03:45
p261, 2019-05-25 07:25
p261, 2019-06-16 08:15
p12, 2019-08-13 17:05
p12, 2019-09-11 10:10
p12, 2019-09-20 11:30
