#linkID, startTime
p253, 2019-08-07 23:15
p261, 2019-08-07 20:00
p246, 2019-08-07 20:55
p15, 2019-09-13 20:20
p284, 2019-08-07 20:05
p16, 2019-12-02 21:55
p250, 2019-08-07 20:45
p289, 2019-02-18 09:45
p289, 2019-05-20 10:20
p289, 2019-08-20 04:20
p289, 2019-09-15 11:40
p289, 2019-11-11 07:00
p289, 2019-11-11 11:35
p289, 2019-11-11 18:25
p289, 2019-11-24 22:10
p289, 2019-12-02 21:35
p300, 2019-11-09 02:05
p315, 2019-08-07 21:20
p159, 2019-10-26 14:30
p159, 2019-11-10 18:00
p285, 2019-08-07 21:45
p255, 2019-08-07 21:35
p257, 2019-07-31 22:30
p257, 2019-08-07 20:10
p270, 2019-07-31 23:15
p270, 2019-08-07 21:10
p276, 2019-07-31 22:20
p276, 2019-08-07 20:20
