#linkID, startTime
p253, 2019-07-27 04:25
p253, 2019-08-01 03:35
p253, 2019-08-08 03:05
p253, 2019-08-16 11:25
p253, 2019-08-22 03:30
p253, 2019-08-29 01:30
p253, 2019-09-05 02:00
p253, 2019-09-05 13:05
p253, 2019-09-05 18:20
p253, 2019-09-14 02:20
p253, 2019-09-19 16:40
p253, 2019-09-25 04:05
p253, 2019-10-04 04:10
p253, 2019-10-04 13:20
p253, 2019-10-12 04:55
p253, 2019-10-27 04:35
p253, 2019-11-07 16:45
p253, 2019-12-06 05:40
p5, 2019-07-27 04:45
p5, 2019-08-01 03:25
p5, 2019-08-08 03:00
p5, 2019-08-16 03:40
p5, 2019-08-16 09:40
p5, 2019-08-22 03:00
p5, 2019-08-29 01:30
p5, 2019-09-05 01:55
p5, 2019-09-05 12:55
p5, 2019-09-14 02:50
p5, 2019-09-19 19:55
p5, 2019-09-25 04:40
p5, 2019-10-04 04:55
p5, 2019-10-04 09:50
p5, 2019-10-12 05:00
p5, 2019-11-07 17:15
p5, 2019-12-06 05:40
p5, 2019-12-17 20:00
p259, 2019-07-16 16:55
p259, 2019-07-27 04:25
p259, 2019-08-01 02:15
p259, 2019-08-08 02:00
p259, 2019-08-16 02:50
p259, 2019-08-22 02:35
p259, 2019-08-29 00:55
p259, 2019-09-05 00:55
p259, 2019-09-05 09:00
p259, 2019-09-11 01:45
p259, 2019-09-14 01:55
p259, 2019-09-19 12:45
p259, 2019-09-25 03:20
p259, 2019-10-04 03:00
p259, 2019-10-12 04:15
p259, 2019-10-17 04:30
p259, 2019-10-17 05:40
p259, 2019-10-27 02:05
p259, 2019-11-03 05:45
p259, 2019-11-07 16:00
p259, 2019-12-06 04:45
p259, 2019-12-17 19:15
p261, 2019-07-27 03:55
p261, 2019-08-01 03:05
p261, 2019-08-08 02:45
p261, 2019-08-16 03:05
p261, 2019-08-22 03:15
p261, 2019-08-29 01:35
p261, 2019-09-05 00:05
p261, 2019-09-11 02:30
p261, 2019-09-14 02:35
p261, 2019-09-19 16:55
p261, 2019-09-25 04:15
p261, 2019-10-04 03:40
p261, 2019-10-04 10:45
p261, 2019-10-12 04:45
p261, 2019-10-27 00:05
p261, 2019-11-07 17:00
p261, 2019-12-06 05:10
p261, 2019-12-17 19:35
p241, 2019-07-27 06:40
p241, 2019-08-08 06:40
p241, 2019-08-22 05:45
p241, 2019-08-29 03:30
p241, 2019-09-14 05:20
p241, 2019-11-07 20:35
p264, 2019-07-27 07:05
p264, 2019-08-22 05:50
p264, 2019-08-29 03:30
p264, 2019-09-14 05:40
p7, 2019-08-22 06:40
p7, 2019-08-29 04:15
p7, 2019-09-14 06:25
p267, 2019-08-08 12:35
p267, 2019-08-22 05:45
p267, 2019-08-29 03:30
p267, 2019-09-14 05:30
p267, 2019-11-07 20:55
p11, 2019-07-27 04:10
p11, 2019-08-01 03:45
p11, 2019-08-08 03:30
p11, 2019-08-16 03:55
p11, 2019-08-22 03:50
p11, 2019-08-29 02:05
p11, 2019-09-05 00:05
p11, 2019-09-14 03:20
p11, 2019-09-25 05:00
p11, 2019-10-12 05:10
p11, 2019-10-27 00:05
p11, 2019-11-07 17:35
p11, 2019-12-06 06:00
p11, 2019-12-17 20:20
p258, 2019-07-27 04:20
p258, 2019-08-01 03:55
p258, 2019-08-08 03:25
p258, 2019-08-16 04:30
p258, 2019-08-16 12:45
p258, 2019-08-22 03:25
p258, 2019-08-29 01:45
p258, 2019-09-05 01:25
p258, 2019-09-14 03:00
p258, 2019-09-19 22:00
p258, 2019-09-25 04:55
p258, 2019-10-04 18:15
p258, 2019-10-12 05:20
p258, 2019-10-27 03:10
p258, 2019-11-07 17:40
p258, 2019-12-06 06:25
p258, 2019-12-17 21:15
p269, 2019-07-27 05:50
p269, 2019-08-22 05:50
p269, 2019-08-29 03:20
p269, 2019-09-14 05:20
