#linkID, startTime
p253, 2019-08-22 07:25
p253, 2019-08-29 04:45
p253, 2019-11-07 22:00
p5, 2019-08-22 07:00
p5, 2019-08-29 04:20
p259, 2019-08-08 13:30
p259, 2019-08-22 06:45
p259, 2019-08-29 04:10
p259, 2019-11-07 20:45
p261, 2019-08-22 06:15
p261, 2019-08-29 04:00
p261, 2019-11-07 20:20
p241, 2019-08-22 08:20
p241, 2019-08-29 06:30
p264, 2019-08-22 10:35
p264, 2019-08-22 11:55
p264, 2019-08-29 13:05
p267, 2019-08-22 09:20
p267, 2019-08-29 07:45
p11, 2019-08-22 07:15
p11, 2019-08-29 04:30
p258, 2019-08-22 06:50
p258, 2019-08-29 04:25
p269, 2019-08-22 08:35
p269, 2019-08-29 06:00
p242, 2019-08-29 07:05
p272, 2019-08-22 08:15
p272, 2019-08-29 06:15
p246, 2019-08-22 06:25
p246, 2019-08-29 04:05
p278, 2019-08-22 08:25
p278, 2019-08-29 06:25
p6, 2019-08-29 10:30
p281, 2019-08-22 07:50
p281, 2019-08-29 05:20
p14, 2019-08-22 07:15
p14, 2019-08-29 04:50
p268, 2019-08-22 08:40
p268, 2019-08-29 07:00
p15, 2019-08-22 07:05
p15, 2019-08-29 04:35
p247, 2019-08-22 06:45
p247, 2019-08-29 04:25
p247, 2019-11-07 21:15
p284, 2019-08-22 06:20
p284, 2019-08-29 04:05
p284, 2019-11-07 20:50
p16, 2019-01-03 13:10
p16, 2019-01-04 03:30
p16, 2019-01-04 09:05
p16, 2019-01-17 03:45
p16, 2019-01-18 01:45
p16, 2019-01-18 05:15
p16, 2019-01-25 04:50
p16, 2019-01-29 03:45
p16, 2019-01-29 08:05
p16, 2019-01-31 05:40
p16, 2019-02-11 08:35
p16, 2019-02-19 09:15
p16, 2019-02-19 21:40
p16, 2019-02-19 21:55
p16, 2019-02-20 00:30
p16, 2019-02-24 08:55
p16, 2019-03-04 09:30
p16, 2019-03-09 08:55
p16, 2019-03-17 10:00
p16, 2019-03-22 13:40
p16, 2019-03-30 09:55
p16, 2019-04-04 03:55
p16, 2019-04-17 09:10
p16, 2019-04-26 01:10
p16, 2019-04-29 10:05
p16, 2019-04-29 12:05
p16, 2019-04-29 12:35
p16, 2019-04-30 04:15
p16, 2019-04-30 07:00
p16, 2019-05-01 02:15
p16, 2019-05-08 10:20
p16, 2019-05-08 21:20
p16, 2019-05-12 09:55
p16, 2019-05-21 09:55
p16, 2019-05-26 09:45
p16, 2019-06-03 10:15
p16, 2019-06-09 06:00
p16, 2019-06-16 10:20
p16, 2019-06-23 07:25
p16, 2019-06-29 10:40
p16, 2019-07-04 09:40
p16, 2019-07-12 10:40
p16, 2019-07-17 09:30
p16, 2019-07-18 06:30
p16, 2019-07-25 14:20
p16, 2019-07-30 07:30
p16, 2019-08-11 09:25
p16, 2019-08-18 08:30
p16, 2019-08-18 11:20
p16, 2019-08-20 09:50
p16, 2019-08-24 09:30
p16, 2019-08-31 07:05
p16, 2019-09-02 09:55
p16, 2019-09-06 01:25
p16, 2019-09-06 09:50
p16, 2019-09-07 13:35
p16, 2019-09-07 18:30
p16, 2019-09-15 01:55
p16, 2019-09-19 16:00
p16, 2019-09-26 06:40
p16, 2019-09-26 06:55
p16, 2019-09-27 22:00
p16, 2019-10-01 04:45
p16, 2019-10-03 10:10
p16, 2019-10-11 10:05
p16, 2019-10-14 13:30
p16, 2019-10-14 13:45
p16, 2019-10-15 00:35
p16, 2019-10-17 07:05
p16, 2019-10-17 12:50
p16, 2019-10-20 01:30
p16, 2019-10-20 21:00
p16, 2019-10-24 14:50
p16, 2019-10-27 09:40
p16, 2019-10-27 18:25
p16, 2019-11-03 13:15
p16, 2019-11-09 09:55
p16, 2019-11-17 20:00
p16, 2019-11-23 02:20
p16, 2019-11-23 10:00
p16, 2019-11-30 09:15
p16, 2019-11-30 09:25
p16, 2019-12-05 13:00
p16, 2019-12-11 03:00
p16, 2019-12-15 09:35
p16, 2019-12-18 19:20
p16, 2019-12-19 10:10
p16, 2019-12-21 08:30
p16, 2019-12-22 13:50
p16, 2019-12-31 12:25
p286, 2019-08-22 07:55
p286, 2019-08-29 05:30
p17, 2019-08-22 08:25
p17, 2019-08-29 06:45
p250, 2019-08-22 06:30
p250, 2019-08-29 04:10
p250, 2019-11-07 20:50
p277, 2019-08-22 10:40
p277, 2019-08-22 12:30
p277, 2019-08-29 13:10
p289, 2019-01-03 13:15
p289, 2019-01-06 13:20
p289, 2019-01-14 23:30
p289, 2019-01-15 05:50
p289, 2019-01-15 07:50
p289, 2019-01-17 12:55
p289, 2019-01-22 06:25
p289, 2019-01-22 09:30
p289, 2019-01-24 13:25
p289, 2019-01-28 10:10
p289, 2019-01-29 08:05
p289, 2019-02-03 13:30
p289, 2019-02-10 15:10
p289, 2019-02-24 15:15
p289, 2019-03-04 08:30
p289, 2019-03-11 08:35
p289, 2019-04-29 04:05
p289, 2019-05-12 13:15
p289, 2019-05-27 08:55
p289, 2019-06-02 13:10
p289, 2019-06-09 15:20
p289, 2019-06-09 17:55
p289, 2019-06-09 18:35
