#linkID, startTime
p289, 2019-03-04 22:25
p289, 2019-06-03 22:10
p289, 2019-11-11 23:15
p289, 2019-12-02 12:40
p159, 2019-10-27 09:20
p159, 2019-10-30 01:50
p159, 2019-10-30 03:05
p159, 2019-11-03 10:55
p159, 2019-11-08 02:10
p159, 2019-11-15 11:20
p159, 2019-11-18 11:00
p817, 2019-02-03 14:05
p817, 2019-02-03 18:25
p817, 2019-02-04 11:50
p817, 2019-02-04 13:05
p817, 2019-02-04 13:35
p817, 2019-02-04 14:50
p817, 2019-02-04 15:10
p817, 2019-02-04 18:20
p817, 2019-02-04 18:55
p817, 2019-02-04 20:00
