#linkID, startTime
p784, 2019-09-22 22:15
p834, 2019-09-22 12:55
p216, 2019-09-22 12:40
p216, 2019-09-29 06:00
p216, 2019-09-29 10:25
p216, 2019-09-29 10:45
p216, 2019-09-29 14:00
p216, 2019-09-29 14:10
p216, 2019-09-29 15:45
p216, 2019-09-29 16:20
p216, 2019-09-29 17:35
p216, 2019-09-29 17:45
p216, 2019-09-29 18:05
p216, 2019-09-30 01:30
p759, 2019-02-07 04:10
p817, 2019-01-31 17:45
p817, 2019-02-02 20:40
p817, 2019-02-02 20:55
p817, 2019-02-02 22:15
p817, 2019-02-02 22:35
p817, 2019-09-22 03:25
p860, 2019-09-22 17:35
