#linkID, startTime
p16, 2019-01-15 00:10
p16, 2019-01-26 07:55
p16, 2019-02-04 16:40
p16, 2019-02-09 05:00
p16, 2019-02-15 13:45
p16, 2019-02-21 06:55
p16, 2019-03-01 06:05
p16, 2019-03-04 14:10
p16, 2019-03-05 04:45
p16, 2019-03-07 06:15
p16, 2019-03-12 08:55
p16, 2019-03-13 23:35
p16, 2019-03-15 12:50
p16, 2019-03-19 10:10
p16, 2019-03-27 11:20
p16, 2019-04-01 10:15
p16, 2019-05-10 07:55
p16, 2019-06-05 09:40
p16, 2019-06-07 09:15
p16, 2019-06-08 04:30
p16, 2019-06-08 09:00
p16, 2019-06-09 07:05
p16, 2019-06-11 11:30
p16, 2019-07-01 11:15
p16, 2019-07-02 21:35
p16, 2019-07-08 16:00
p16, 2019-07-14 06:40
p16, 2019-08-11 05:00
p16, 2019-08-11 09:30
p289, 2019-01-15 00:10
p289, 2019-02-08 05:30
p289, 2019-08-16 13:45
p10, 2019-11-25 04:45
p10, 2019-12-06 07:00
p10, 2019-12-08 11:25
p321, 2019-11-08 04:20
p321, 2019-11-11 01:20
p321, 2019-11-13 05:30
p321, 2019-11-17 19:20
p321, 2019-12-14 03:00
p321, 2019-12-21 10:00
p333, 2019-11-26 03:45
p333, 2019-11-27 07:05
p336, 2019-11-25 05:05
p336, 2019-11-30 06:55
p34, 2019-11-08 02:10
p34, 2019-11-10 20:30
p34, 2019-11-13 02:55
p34, 2019-12-14 01:05
p34, 2019-12-16 06:10
p34, 2019-12-21 06:50
p34, 2019-12-23 06:05
p342, 2019-09-20 06:05
p342, 2019-09-22 05:50
p342, 2019-11-05 05:30
p342, 2019-11-06 05:15
p342, 2019-11-07 01:00
p350, 2019-07-17 02:45
p350, 2019-07-21 03:55
p350, 2019-07-27 09:45
p350, 2019-08-06 03:40
p350, 2019-08-25 11:00
p350, 2019-08-28 06:05
p350, 2019-09-01 07:40
p350, 2019-09-05 05:45
p350, 2019-09-05 08:50
p350, 2019-09-06 00:55
p350, 2019-09-06 01:05
p350, 2019-09-08 02:05
p350, 2019-10-27 05:20
p345, 2019-09-28 12:30
p360, 2019-11-08 05:15
p360, 2019-11-15 04:55
p360, 2019-11-17 22:35
p360, 2019-11-19 20:30
p360, 2019-12-14 00:55
p360, 2019-12-26 01:05
p360, 2019-12-31 19:45
p360, 2019-12-31 20:10
p40, 2019-11-08 02:30
p2, 2019-11-29 04:25
p2, 2019-11-30 07:25
p2, 2019-12-03 06:30
p2, 2019-12-03 09:50
p2, 2019-12-04 01:50
p2, 2019-12-14 01:55
p375, 2019-11-23 02:25
p375, 2019-12-14 01:15
p375, 2019-12-16 04:10
p375, 2019-12-22 21:05
p375, 2019-12-22 21:30
p375, 2019-12-23 02:15
p375, 2019-12-27 14:20
p332, 2019-11-23 04:55
p332, 2019-12-10 05:15
p332, 2019-12-14 04:00
p332, 2019-12-16 06:05
p332, 2019-12-21 05:00
p332, 2019-12-23 04:00
p332, 2019-12-28 07:10
p332, 2019-12-29 04:45
p332, 2019-12-29 05:10
p332, 2019-12-29 19:40
p384, 2019-11-08 02:45
p384, 2019-11-10 20:25
p384, 2019-11-13 02:20
p391, 2019-11-23 06:15
p391, 2019-11-25 02:10
p391, 2019-12-02 14:30
p391, 2019-12-08 06:35
p391, 2019-12-10 07:35
p391, 2019-12-21 07:20
p391, 2019-12-23 06:15
p402, 2019-09-20 05:10
p402, 2019-09-22 00:00
p402, 2019-11-08 02:25
p402, 2019-11-10 19:10
p402, 2019-11-12 02:00
p408, 2019-09-02 03:10
p408, 2019-09-08 02:35
p408, 2019-09-29 06:05
p408, 2019-10-05 06:00
p408, 2019-11-03 07:15
p410, 2019-09-08 03:40
p410, 2019-10-07 06:50
p410, 2019-11-03 04:00
p401, 2019-09-26 03:15
p401, 2019-12-10 15:05
p401, 2019-12-13 02:25
p403, 2019-09-15 01:20
p403, 2019-09-17 00:50
p403, 2019-11-08 05:30
p403, 2019-11-14 05:15
p403, 2019-11-14 11:00
p403, 2019-11-15 02:35
p403, 2019-11-17 18:55
p49, 2019-09-01 06:05
p49, 2019-10-16 06:45
p49, 2019-10-27 11:20
p49, 2019-10-29 05:55
p49, 2019-11-01 02:35
p382, 2019-07-29 22:10
p382, 2019-07-30 17:50
p382, 2019-07-30 18:00
p382, 2019-08-16 06:00
p382, 2019-08-17 08:10
p382, 2019-08-17 18:25
p382, 2019-09-08 02:55
p409, 2019-09-08 04:45
p409, 2019-09-10 02:55
p409, 2019-10-16 06:25
p409, 2019-10-27 10:40
p409, 2019-10-29 06:10
p409, 2019-11-01 03:10
p3, 2019-08-30 03:05
p3, 2019-10-16 02:40
p3, 2019-10-20 01:10
p3, 2019-10-27 06:10
p425, 2019-11-08 06:50
p425, 2019-11-15 05:20
p425, 2019-11-17 21:20
p457, 2019-09-02 03:30
p457, 2019-09-06 03:15
p457, 2019-09-07 04:55
p457, 2019-11-05 03:35
p468, 2019-09-22 17:20
PRV-2, 2019-09-14 13:10
p458, 2019-07-21 05:05
p458, 2019-07-27 03:35
p458, 2019-07-28 13:45
p458, 2019-09-22 19:50
p458, 2019-09-22 20:00
p463, 2019-06-27 07:35
p463, 2019-06-27 22:35
p463, 2019-06-27 23:50
p463, 2019-06-28 00:00
p463, 2019-06-30 06:45
p463, 2019-07-02 01:55
p463, 2019-07-05 00:10
p463, 2019-07-08 04:10
p463, 2019-07-10 01:00
p463, 2019-07-12 03:10
p463, 2019-07-13 17:00
p465, 2019-09-29 18:35
p465, 2019-10-15 06:55
p465, 2019-10-15 11:55
p465, 2019-10-15 13:20
p465, 2019-10-16 02:15
p465, 2019-10-25 21:55
p465, 2019-10-26 01:35
p465, 2019-10-26 02:00
p465, 2019-12-20 19:25
p488, 2019-11-25 07:40
p488, 2019-11-25 23:55
p488, 2019-11-27 07:05
p81, 2019-09-27 18:25
p81, 2019-10-29 10:15
p81, 2019-10-29 16:40
p81, 2019-10-30 09:10
p81, 2019-10-30 09:20
p81, 2019-10-30 19:55
p81, 2019-10-30 20:20
p81, 2019-10-30 20:35
p112, 2019-02-06 16:45
p112, 2019-09-29 22:20
p485, 2019-12-14 06:10
p498, 2019-09-23 02:10
p498, 2019-10-07 05:35
p498, 2019-11-03 08:50
p498, 2019-11-04 20:00
p498, 2019-11-04 20:50
p498, 2019-11-04 21:00
p524, 2019-11-23 03:55
p524, 2019-12-14 00:20
p524, 2019-12-16 04:50
p524, 2019-12-21 04:25
p524, 2019-12-23 03:45
p524, 2019-12-28 05:45
p527, 2019-11-23 05:50
p527, 2019-11-25 01:00
p527, 2019-12-14 02:05
p527, 2019-12-16 09:15
p527, 2019-12-17 02:50
p527, 2019-12-17 10:55
p527, 2019-12-18 04:05
p527, 2019-12-18 04:45
p527, 2019-12-21 07:15
p527, 2019-12-23 07:05
p529, 2019-09-11 03:30
p529, 2019-09-11 22:00
p529, 2019-09-14 04:50
p529, 2019-10-12 23:15
p529, 2019-11-03 05:25
p117, 2019-11-15 05:45
p117, 2019-11-17 23:05
p532, 2019-09-17 04:55
p532, 2019-09-23 02:45
p532, 2019-10-01 06:50
p532, 2019-11-15 05:30
p532, 2019-11-17 23:20
p532, 2019-11-19 01:55
p118, 2019-01-29 00:45
p535, 2019-11-25 07:20
p535, 2019-11-27 06:40
p537, 2019-11-25 04:55
p537, 2019-11-30 07:25
p538, 2019-11-23 04:35
p538, 2019-12-02 08:50
p538, 2019-12-02 11:30
p538, 2019-12-08 06:25
p538, 2019-12-10 08:40
p124, 2019-12-23 10:20
p124, 2019-12-23 11:05
p552, 2019-11-29 12:40
p552, 2019-11-29 12:55
p552, 2019-11-29 13:35
p560, 2019-06-25 10:55
p202, 2019-11-20 02:50
p202, 2019-11-23 03:30
p202, 2019-12-10 05:40
p202, 2019-12-14 04:30
p202, 2019-12-21 07:50
p202, 2019-12-23 06:15
p572, 2019-11-23 07:00
p572, 2019-11-25 03:05
p572, 2019-12-02 17:50
p572, 2019-12-04 06:50
p572, 2019-12-08 07:35
p572, 2019-12-11 02:40
p572, 2019-12-21 08:30
p572, 2019-12-23 07:15
p576, 2019-11-25 04:45
p576, 2019-12-02 15:55
p576, 2019-12-10 04:15
p576, 2019-12-14 03:25
p576, 2019-12-15 04:40
p576, 2019-12-15 05:00
p576, 2019-12-15 07:05
p576, 2019-12-15 07:35
p576, 2019-12-16 04:45
p576, 2019-12-26 01:20
p585, 2019-11-23 05:45
p585, 2019-11-25 01:50
p585, 2019-12-14 02:45
p585, 2019-12-16 04:50
p585, 2019-12-23 02:15
p585, 2019-12-27 09:20
p585, 2019-12-27 09:45
p630, 2019-11-23 05:00
p630, 2019-12-02 13:05
p630, 2019-12-08 06:30
p630, 2019-12-10 06:55
p630, 2019-12-21 09:00
p630, 2019-12-23 08:45
p660, 2019-11-25 07:10
p660, 2019-11-27 06:05
p660, 2019-11-30 09:05
p666, 2019-12-06 06:00
p666, 2019-12-08 06:45
p666, 2019-12-09 13:15
p666, 2019-12-09 13:35
p666, 2019-12-09 13:55
p666, 2019-12-09 15:25
p666, 2019-12-09 15:35
p666, 2019-12-09 16:10
p666, 2019-12-09 16:55
p666, 2019-12-13 22:55
p145, 2019-09-17 05:00
p145, 2019-10-04 12:15
p145, 2019-10-05 05:10
p145, 2019-11-05 06:00
p145, 2019-11-07 04:05
p673, 2019-07-27 06:30
p673, 2019-08-06 01:30
p673, 2019-09-01 07:45
p673, 2019-09-04 03:05
p673, 2019-09-05 01:45
p207, 2019-09-17 02:10
p207, 2019-09-27 08:50
p207, 2019-09-28 19:25
p207, 2019-09-28 21:25
p148, 2019-09-13 07:20
p148, 2019-09-14 01:45
p148, 2019-11-29 04:30
p148, 2019-11-30 05:55
p236, 2019-09-20 05:55
p236, 2019-09-23 02:10
p236, 2019-11-21 05:20
p236, 2019-11-21 10:10
p236, 2019-11-22 02:30
p679, 2019-09-17 01:50
p679, 2019-10-05 07:00
