#linkID, startTime
p253, 2019-07-31 11:45
p253, 2019-08-07 11:55
p253, 2019-08-15 22:55
p253, 2019-08-22 13:35
p253, 2019-08-29 13:25
p253, 2019-08-29 19:05
p253, 2019-09-04 23:45
p253, 2019-09-13 12:05
p253, 2019-09-24 13:20
p253, 2019-10-03 22:10
p253, 2019-10-16 18:10
p253, 2019-10-23 21:30
p253, 2019-10-28 22:25
p253, 2019-11-06 22:55
p253, 2019-11-14 19:05
p253, 2019-12-10 21:55
p5, 2019-07-31 12:55
p5, 2019-08-07 13:00
p5, 2019-08-22 13:10
p5, 2019-08-22 19:10
p5, 2019-08-29 13:40
p5, 2019-09-13 12:05
p5, 2019-09-24 11:50
p5, 2019-10-03 23:00
p5, 2019-10-16 17:10
p5, 2019-10-23 20:10
p5, 2019-10-28 22:35
p5, 2019-11-06 23:10
p5, 2019-11-14 13:25
p5, 2019-11-14 18:40
p259, 2019-07-31 12:10
p259, 2019-08-07 12:20
p259, 2019-08-22 13:00
p259, 2019-08-29 13:30
p259, 2019-09-13 11:55
p259, 2019-09-24 11:50
p259, 2019-10-03 21:30
p259, 2019-10-16 13:25
p259, 2019-10-23 17:05
p259, 2019-10-28 22:05
p259, 2019-11-06 22:45
p259, 2019-11-14 13:00
p261, 2019-07-03 22:55
p261, 2019-07-31 07:20
p261, 2019-08-07 07:05
p261, 2019-08-15 21:30
p261, 2019-08-22 11:20
p261, 2019-08-28 13:25
p261, 2019-08-29 03:15
p261, 2019-08-29 11:30
p261, 2019-09-04 20:45
p261, 2019-09-13 07:15
p261, 2019-09-18 22:45
p261, 2019-09-24 09:20
p261, 2019-09-27 21:45
p261, 2019-10-03 20:50
p261, 2019-10-16 12:30
p261, 2019-10-23 13:20
p261, 2019-10-28 21:50
p261, 2019-11-06 21:55
p261, 2019-11-14 12:30
p261, 2019-11-27 22:50
p261, 2019-12-10 19:15
p241, 2019-07-31 13:05
p241, 2019-08-07 12:40
p241, 2019-09-13 12:00
p264, 2019-07-31 13:40
p264, 2019-08-07 13:15
p264, 2019-09-13 11:50
p7, 2019-07-31 21:50
p7, 2019-08-07 14:10
p7, 2019-09-13 15:00
p7, 2019-11-29 23:30
p267, 2019-07-31 13:25
p267, 2019-08-07 13:15
p267, 2019-09-13 12:30
p267, 2019-09-13 19:55
p11, 2019-07-31 10:40
p11, 2019-07-31 16:15
p11, 2019-07-31 16:30
p11, 2019-07-31 16:45
p11, 2019-07-31 18:55
p11, 2019-08-07 11:30
p11, 2019-09-13 11:35
p11, 2019-11-06 23:15
p258, 2019-07-31 11:25
p258, 2019-08-07 08:45
p258, 2019-08-07 11:35
p258, 2019-08-15 22:45
p258, 2019-08-22 12:20
p258, 2019-08-29 12:25
p258, 2019-09-04 22:30
p258, 2019-09-13 09:10
p258, 2019-09-24 12:10
p258, 2019-10-03 22:15
p258, 2019-10-16 18:05
p258, 2019-10-23 21:55
p258, 2019-10-28 22:25
p258, 2019-11-06 22:35
p258, 2019-11-14 19:00
p269, 2019-07-31 19:45
p269, 2019-08-07 13:15
p269, 2019-08-22 20:15
p269, 2019-09-13 12:10
p269, 2019-09-24 20:45
p269, 2019-11-06 23:15
p242, 2019-07-31 11:30
p242, 2019-08-07 11:25
p242, 2019-09-13 14:40
p242, 2019-10-16 21:05
p272, 2019-07-31 13:00
p272, 2019-08-07 12:15
p272, 2019-09-13 11:55
p246, 2019-07-31 07:40
p246, 2019-08-07 07:25
p246, 2019-08-15 22:20
p246, 2019-08-22 05:00
p246, 2019-08-22 10:55
p246, 2019-08-28 16:30
p246, 2019-08-29 03:45
p246, 2019-08-29 11:45
p246, 2019-09-04 21:25
p246, 2019-09-13 07:30
p246, 2019-09-24 09:15
p246, 2019-09-30 00:20
p246, 2019-10-03 21:45
p246, 2019-10-16 13:20
p246, 2019-10-23 19:30
p246, 2019-10-28 22:15
p246, 2019-11-06 22:10
p246, 2019-11-14 13:00
p246, 2019-12-17 00:05
p260, 2019-09-13 14:50
p275, 2019-08-07 15:00
p275, 2019-08-07 17:40
p275, 2019-08-07 19:15
p275, 2019-09-13 14:00
p243, 2019-08-07 13:35
p243, 2019-08-14 00:30
p243, 2019-11-06 23:00
p243, 2019-11-09 01:05
p243, 2019-11-29 22:05
p278, 2019-07-31 13:20
p278, 2019-08-07 13:10
p278, 2019-09-13 09:10
p278, 2019-11-06 23:55
p6, 2019-07-31 13:15
p6, 2019-08-07 13:05
p266, 2019-08-07 13:55
p244, 2019-08-13 23:45
p244, 2019-09-13 22:15
p244, 2019-10-02 03:25
p244, 2019-10-25 02:00
p244, 2019-10-30 03:15
p244, 2019-11-06 23:15
p244, 2019-11-09 00:45
p244, 2019-11-29 21:40
p244, 2019-12-12 01:25
p281, 2019-07-31 08:10
p281, 2019-08-07 08:00
p281, 2019-08-22 14:10
p281, 2019-08-29 21:35
p281, 2019-09-05 00:10
p281, 2019-09-13 08:05
p281, 2019-09-24 16:55
p281, 2019-09-30 00:40
p281, 2019-11-06 22:50
p281, 2019-12-17 00:35
p14, 2019-07-03 23:10
p14, 2019-07-31 07:50
p14, 2019-08-07 07:40
p14, 2019-08-15 23:50
p14, 2019-08-22 05:10
p14, 2019-08-22 12:30
p14, 2019-08-28 10:50
p14, 2019-08-28 16:35
p14, 2019-08-29 14:20
p14, 2019-09-04 22:50
p14, 2019-09-13 08:40
p14, 2019-09-24 16:50
p14, 2019-09-30 00:10
p14, 2019-10-03 23:20
p14, 2019-10-16 20:55
p14, 2019-10-23 06:40
p14, 2019-10-26 04:35
p14, 2019-10-28 22:30
p14, 2019-11-06 22:10
p14, 2019-11-14 21:20
p14, 2019-12-16 23:25
p268, 2019-07-31 13:20
p268, 2019-08-07 13:15
p268, 2019-09-13 12:40
p15, 2019-07-31 07:45
p15, 2019-08-07 07:35
p15, 2019-08-15 23:45
p15, 2019-08-22 05:55
p15, 2019-08-22 11:30
p15, 2019-08-29 04:05
p15, 2019-08-29 13:25
p15, 2019-09-04 22:35
p15, 2019-09-13 07:55
p15, 2019-09-24 13:00
p15, 2019-09-30 00:05
p15, 2019-10-03 23:20
p15, 2019-10-16 20:35
p15, 2019-10-28 23:00
p15, 2019-11-06 22:20
p15, 2019-11-14 21:25
p15, 2019-12-16 23:45
p247, 2019-07-31 07:55
p247, 2019-08-07 07:45
p247, 2019-08-22 11:50
p247, 2019-08-29 12:25
p247, 2019-09-04 22:00
p247, 2019-09-13 07:40
p247, 2019-09-24 11:30
p247, 2019-09-30 00:35
p247, 2019-10-03 23:15
p247, 2019-10-16 13:10
p247, 2019-10-23 13:25
p247, 2019-10-28 22:40
p247, 2019-11-06 22:30
p247, 2019-11-14 12:50
p247, 2019-12-17 00:20
p284, 2019-07-31 07:30
p284, 2019-08-07 07:20
p284, 2019-08-15 21:55
p284, 2019-08-22 04:50
p284, 2019-08-22 10:40
p284, 2019-08-28 13:35
p284, 2019-08-29 03:25
p284, 2019-08-29 11:25
p284, 2019-09-04 20:50
p284, 2019-09-13 07:20
p284, 2019-09-19 00:05
p284, 2019-09-24 08:35
p284, 2019-09-30 00:20
p284, 2019-10-03 21:05
p284, 2019-10-16 12:55
p284, 2019-10-23 13:20
p284, 2019-10-28 22:05
p284, 2019-11-06 22:05
p284, 2019-11-14 12:35
p284, 2019-12-10 20:20
p284, 2019-12-17 00:05
p16, 2019-02-11 05:25
p16, 2019-02-24 16:35
p16, 2019-06-17 04:55
p16, 2019-07-04 06:55
p16, 2019-07-04 09:40
p16, 2019-08-01 04:10
p16, 2019-08-04 13:30
p16, 2019-08-08 03:30
p16, 2019-08-12 20:45
p16, 2019-08-19 20:55
p16, 2019-08-25 18:00
p16, 2019-08-26 14:00
p16, 2019-09-01 11:05
p16, 2019-09-08 00:55
p16, 2019-09-14 11:00
p16, 2019-09-14 13:30
p16, 2019-09-14 16:15
p16, 2019-09-14 16:25
p16, 2019-09-14 16:35
p16, 2019-09-14 16:50
p16, 2019-09-15 19:50
p16, 2019-09-20 06:45
p16, 2019-09-21 20:15
p16, 2019-09-21 21:10
p16, 2019-09-21 22:40
p16, 2019-09-27 22:25
p16, 2019-10-03 07:35
p16, 2019-10-03 21:20
p16, 2019-10-07 07:00
p16, 2019-10-10 11:20
p16, 2019-10-11 08:20
p16, 2019-10-11 08:35
p16, 2019-10-11 11:40
p16, 2019-10-11 12:45
p16, 2019-10-17 01:40
p16, 2019-10-24 01:45
p16, 2019-10-29 04:15
p16, 2019-10-31 00:15
p16, 2019-11-03 11:25
p16, 2019-11-05 11:05
p16, 2019-11-06 22:30
p16, 2019-11-09 13:45
p16, 2019-11-09 19:25
p16, 2019-11-10 01:40
p16, 2019-11-10 22:10
p16, 2019-11-11 05:25
p16, 2019-11-11 17:20
p16, 2019-11-12 15:50
p16, 2019-11-17 07:45
p16, 2019-11-18 11:00
p16, 2019-11-19 21:35
p16, 2019-11-24 00:55
p16, 2019-11-24 02:05
p16, 2019-11-24 07:10
p16, 2019-11-24 21:05
p16, 2019-11-25 22:10
p16, 2019-12-01 10:40
