#linkID, startTime
p253, 2019-01-02 00:10
p253, 2019-01-03 01:35
p253, 2019-01-04 13:15
p253, 2019-01-06 03:20
p253, 2019-01-07 09:40
p253, 2019-01-08 14:25
p253, 2019-01-09 09:00
p253, 2019-01-12 06:35
p253, 2019-01-15 07:30
p253, 2019-01-17 03:20
p253, 2019-01-18 10:00
p253, 2019-01-19 05:40
p253, 2019-01-20 03:00
p253, 2019-01-20 06:20
p253, 2019-01-22 10:45
p253, 2019-01-24 08:10
p253, 2019-01-25 06:25
p253, 2019-01-28 03:15
p253, 2019-01-28 10:20
p253, 2019-01-28 21:25
p253, 2019-01-29 09:35
p253, 2019-01-30 23:55
p253, 2019-02-01 20:50
p253, 2019-02-02 23:30
p253, 2019-02-04 08:30
p253, 2019-02-07 06:20
p253, 2019-02-10 00:35
p253, 2019-02-11 00:30
p253, 2019-02-12 06:25
p253, 2019-02-13 15:30
p253, 2019-02-16 07:10
p253, 2019-02-17 17:15
p253, 2019-02-18 21:30
p253, 2019-02-23 06:50
p253, 2019-02-24 15:35
p253, 2019-02-25 18:05
p253, 2019-02-27 07:00
p253, 2019-02-28 16:50
p253, 2019-03-06 09:10
p253, 2019-03-09 00:55
p253, 2019-03-10 09:25
p253, 2019-03-11 18:35
p253, 2019-03-15 07:30
p253, 2019-03-16 16:10
p253, 2019-03-18 22:45
p253, 2019-03-20 12:10
p253, 2019-03-22 06:35
p253, 2019-03-23 19:05
p253, 2019-03-27 05:05
p253, 2019-03-28 18:10
p253, 2019-04-01 05:35
p253, 2019-04-02 16:30
p253, 2019-04-05 04:10
p253, 2019-04-06 11:35
p253, 2019-04-10 06:20
p253, 2019-04-11 15:35
p253, 2019-04-13 07:15
p253, 2019-04-14 19:50
p253, 2019-04-19 12:00
p253, 2019-04-23 07:35
p253, 2019-04-24 19:00
p253, 2019-04-27 05:00
p253, 2019-04-28 12:05
p253, 2019-04-29 13:20
p253, 2019-05-01 07:00
p253, 2019-05-02 07:55
p253, 2019-05-05 04:40
p253, 2019-05-06 09:10
p253, 2019-05-07 07:15
p253, 2019-05-08 16:45
p253, 2019-05-11 14:30
p253, 2019-05-15 14:05
p253, 2019-05-18 04:50
p253, 2019-05-19 09:35
p253, 2019-05-20 19:50
p253, 2019-05-21 22:50
p253, 2019-05-22 08:20
p253, 2019-05-25 06:55
p253, 2019-05-27 23:45
p253, 2019-05-29 10:25
p253, 2019-06-01 06:45
p253, 2019-06-02 22:20
p253, 2019-06-05 09:40
p253, 2019-06-07 14:30
p253, 2019-06-10 01:10
p253, 2019-06-11 08:20
p253, 2019-06-13 13:20
p253, 2019-06-15 05:55
p253, 2019-06-16 17:00
p253, 2019-06-18 02:45
p253, 2019-06-21 09:00
p253, 2019-06-23 04:20
p253, 2019-06-24 17:45
p253, 2019-06-26 06:25
p253, 2019-06-28 13:35
p253, 2019-06-30 06:15
p253, 2019-07-01 13:45
p253, 2019-07-03 07:10
p253, 2019-07-05 15:10
p253, 2019-07-07 11:00
p253, 2019-07-09 12:00
p253, 2019-07-11 16:10
p253, 2019-07-13 12:40
p253, 2019-07-15 04:25
p253, 2019-07-17 13:45
p253, 2019-07-23 13:25
p253, 2019-07-25 10:55
p253, 2019-08-14 12:25
p253, 2019-08-20 11:25
p253, 2019-08-24 23:25
p253, 2019-08-25 10:55
p253, 2019-08-27 13:10
p253, 2019-09-03 03:55
p253, 2019-09-03 12:15
p253, 2019-09-09 11:20
p253, 2019-09-15 14:00
p253, 2019-09-29 08:25
p253, 2019-10-02 13:20
p253, 2019-10-06 13:10
p253, 2019-10-08 12:05
p253, 2019-10-13 14:15
p253, 2019-10-18 13:40
p253, 2019-10-22 13:15
p253, 2019-10-25 00:45
p253, 2019-10-25 11:45
p253, 2019-10-28 05:25
p253, 2019-10-30 13:30
p253, 2019-11-04 02:55
p253, 2019-11-05 21:00
p253, 2019-11-06 06:45
p253, 2019-11-09 13:50
p253, 2019-11-11 14:00
p253, 2019-11-16 08:40
p253, 2019-11-18 22:30
p253, 2019-11-29 20:45
p253, 2019-11-30 09:45
p253, 2019-12-02 12:20
p253, 2019-12-09 13:40
p253, 2019-12-12 12:45
p253, 2019-12-16 06:35
p253, 2019-12-24 11:00
p253, 2019-12-26 14:00
p253, 2019-12-28 21:45
p253, 2019-12-30 12:45
p5, 2019-01-18 13:55
p5, 2019-01-24 11:45
p5, 2019-01-25 20:15
p5, 2019-01-29 13:30
p5, 2019-01-31 10:00
p5, 2019-02-04 11:25
p5, 2019-02-11 03:25
p5, 2019-02-12 07:25
p5, 2019-02-13 17:10
p5, 2019-02-16 05:45
p5, 2019-02-17 19:20
p5, 2019-02-19 01:30
p5, 2019-02-23 05:30
p5, 2019-02-24 17:45
p5, 2019-02-25 23:35
p5, 2019-02-27 06:30
p5, 2019-02-28 18:50
p5, 2019-03-04 09:55
p5, 2019-03-06 09:40
p5, 2019-03-10 13:25
p5, 2019-03-11 22:10
p5, 2019-03-14 01:05
p5, 2019-03-15 07:15
p5, 2019-03-16 17:10
p5, 2019-03-18 07:45
p5, 2019-03-19 04:35
p5, 2019-03-20 12:25
p5, 2019-03-22 07:00
