#linkID, startTime
p16, 2019-08-22 08:35
p16, 2019-09-14 09:35
p16, 2019-09-19 10:20
p16, 2019-09-25 11:15
p289, 2019-10-19 12:25
p289, 2019-10-20 06:40
p289, 2019-10-21 10:55
p289, 2019-10-23 11:00
p289, 2019-10-24 13:25
p289, 2019-12-30 09:00
p350, 2019-10-01 06:00
p350, 2019-10-05 10:05
p350, 2019-11-05 06:35
p350, 2019-11-07 06:20
p350, 2019-11-07 23:20
p350, 2019-12-14 02:30
p350, 2019-12-16 07:55
p350, 2019-12-21 08:50
p350, 2019-12-23 07:30
p345, 2019-09-29 10:00
p345, 2019-10-24 11:35
p345, 2019-10-24 14:40
p345, 2019-10-24 19:20
p345, 2019-10-24 20:40
p345, 2019-10-31 04:10
p345, 2019-10-31 16:45
p408, 2019-11-23 08:40
p408, 2019-11-25 04:15
p401, 2019-09-29 09:05
p401, 2019-12-28 05:25
p49, 2019-11-20 02:40
p49, 2019-11-21 02:10
p49, 2019-11-21 20:40
p49, 2019-11-22 00:30
p49, 2019-11-23 01:20
p49, 2019-12-14 02:15
p49, 2019-12-16 04:20
p49, 2019-12-26 01:10
p382, 2019-09-16 04:55
p382, 2019-09-17 00:15
p382, 2019-10-16 10:20
p382, 2019-10-16 10:30
p382, 2019-10-16 10:40
p382, 2019-10-16 10:50
p382, 2019-10-16 11:30
p382, 2019-10-16 12:05
p382, 2019-10-16 12:25
p382, 2019-10-16 12:45
p382, 2019-10-20 05:15
p382, 2019-10-20 05:45
p382, 2019-10-20 07:10
p382, 2019-10-20 07:45
p382, 2019-10-20 09:10
p382, 2019-10-24 11:30
p382, 2019-10-24 11:55
p382, 2019-10-27 11:55
p382, 2019-11-02 06:55
p382, 2019-11-03 01:00
p409, 2019-11-23 03:35
p409, 2019-12-02 15:20
p409, 2019-12-08 08:05
p3, 2019-11-08 04:45
p3, 2019-11-13 05:25
p3, 2019-11-17 18:45
p468, 2019-09-28 22:55
PRV-2, 2019-09-24 17:20
PRV-2, 2019-11-27 08:05
PRV-2, 2019-11-30 08:35
PRV-2, 2019-12-02 11:15
PRV-2, 2019-12-21 11:10
PRV-2, 2019-12-28 09:30
PRV-2, 2019-12-29 21:45
p458, 2019-09-27 08:05
p463, 2019-09-08 06:55
p463, 2019-09-10 05:10
p463, 2019-10-16 02:40
p463, 2019-10-20 01:10
p463, 2019-10-27 08:05
p463, 2019-10-29 06:05
p463, 2019-11-01 03:50
p465, 2019-09-30 01:45
p81, 2019-09-29 13:40
p81, 2019-12-14 00:45
p81, 2019-12-19 10:00
p81, 2019-12-19 10:15
p81, 2019-12-19 10:50
p81, 2019-12-20 10:15
p81, 2019-12-20 11:40
p112, 2019-02-07 13:15
p529, 2019-09-28 05:50
p529, 2019-09-29 09:30
p529, 2019-11-20 02:45
p529, 2019-11-23 04:20
p529, 2019-12-02 16:05
p529, 2019-12-08 07:25
p529, 2019-12-10 10:40
p118, 2019-01-29 22:05
p118, 2019-02-01 04:25
p560, 2019-06-28 21:55
p560, 2019-07-09 22:20
p673, 2019-09-14 09:45
p673, 2019-09-16 23:45
p673, 2019-10-07 09:00
p673, 2019-10-07 09:10
p673, 2019-11-03 07:55
p151, 2019-11-08 06:40
p151, 2019-11-15 04:55
p151, 2019-11-18 01:25
p151, 2019-11-19 06:05
p151, 2019-11-19 06:15
p151, 2019-11-19 11:45
p151, 2019-11-19 13:35
p151, 2019-11-19 14:10
p57, 2019-09-10 06:20
p57, 2019-09-13 03:45
p57, 2019-09-17 00:25
p57, 2019-11-03 06:35
p681, 2019-11-25 05:15
p681, 2019-11-30 09:05
p724, 2019-09-16 03:20
p701, 2019-09-27 13:55
p701, 2019-12-05 09:00
p695, 2019-09-17 06:45
p695, 2019-09-17 16:40
p695, 2019-09-17 23:15
p159, 2019-10-14 13:50
p159, 2019-11-23 03:15
p159, 2019-11-25 09:50
p159, 2019-11-25 21:35
p725, 2019-02-07 08:15
p72, 2019-11-23 09:00
p72, 2019-11-25 04:30
p169, 2019-09-15 20:00
p172, 2019-09-23 01:10
p784, 2019-09-14 04:55
p784, 2019-11-29 03:55
p796, 2019-09-24 09:25
p796, 2019-12-01 03:10
p178, 2019-09-17 05:35
p178, 2019-09-17 22:20
p178, 2019-12-27 07:50
p178, 2019-12-27 09:45
p178, 2019-12-27 10:25
p178, 2019-12-27 10:35
p64, 2019-09-14 06:00
p64, 2019-11-18 06:00
p64, 2019-11-19 03:10
p834, 2019-09-19 10:35
p834, 2019-09-19 11:05
p70, 2019-09-18 05:10
p70, 2019-09-28 06:05
p70, 2019-09-28 14:20
p70, 2019-09-28 14:35
p70, 2019-09-28 21:10
p70, 2019-09-28 23:30
p184, 2019-09-29 00:10
p216, 2019-09-14 05:00
p862, 2019-02-07 01:15
p862, 2019-09-20 00:55
p218, 2019-09-13 05:05
p218, 2019-11-07 04:25
p69, 2019-11-27 06:20
p69, 2019-11-28 02:25
p69, 2019-11-30 06:00
p69, 2019-12-03 04:45
p69, 2019-12-03 17:45
p69, 2019-12-04 00:45
p69, 2019-12-14 00:10
p893, 2019-09-16 05:20
p893, 2019-09-17 23:35
p893, 2019-12-10 10:45
p902, 2019-11-08 05:30
p902, 2019-11-15 05:40
p902, 2019-11-20 00:55
p902, 2019-11-23 02:35
p902, 2019-12-10 06:20
p902, 2019-12-21 10:05
p902, 2019-12-23 06:05
p322, 2019-06-23 19:25
p322, 2019-08-04 07:35
p322, 2019-08-06 01:30
p322, 2019-09-23 08:25
p322, 2019-09-24 05:35
p322, 2019-09-24 08:00
p322, 2019-09-24 09:00
p322, 2019-09-24 10:55
p322, 2019-09-24 23:45
p322, 2019-09-29 08:05
p322, 2019-10-07 10:35
p322, 2019-10-12 21:15
p322, 2019-10-14 07:25
p322, 2019-10-16 00:05
p322, 2019-10-16 00:15
p322, 2019-10-27 07:05
p322, 2019-10-29 07:55
p322, 2019-10-29 08:05
p322, 2019-11-03 01:40
p322, 2019-12-02 16:50
p322, 2019-12-06 09:20
p330, 2019-11-23 07:15
p330, 2019-11-25 02:45
p330, 2019-12-02 16:05
p330, 2019-12-08 06:40
p330, 2019-12-10 23:15
p330, 2019-12-10 23:45
p330, 2019-12-11 00:15
p330, 2019-12-11 00:35
p330, 2019-12-11 00:55
p330, 2019-12-11 02:20
p330, 2019-12-21 06:05
p330, 2019-12-23 04:50
p330, 2019-12-28 07:20
p351, 2019-11-25 04:50
p361, 2019-11-08 04:30
p381, 2019-11-25 05:30
p381, 2019-11-30 05:30
p381, 2019-12-21 13:00
p381, 2019-12-21 13:10
p381, 2019-12-23 06:50
p423, 2019-11-08 05:05
p423, 2019-11-15 07:55
p423, 2019-11-23 07:00
p423, 2019-11-25 04:35
p423, 2019-11-27 06:00
p423, 2019-11-30 08:15
p423, 2019-12-06 11:10
p426, 2019-11-25 05:45
p426, 2019-11-26 10:10
p426, 2019-11-27 02:40
p426, 2019-11-30 08:30
p489, 2019-09-22 12:50
p489, 2019-12-21 20:15
p489, 2019-12-21 20:30
p489, 2019-12-21 21:15
p489, 2019-12-21 22:00
p489, 2019-12-21 22:10
p489, 2019-12-21 22:50
p489, 2019-12-21 23:25
p489, 2019-12-22 01:10
p489, 2019-12-22 01:30
p489, 2019-12-22 03:20
p489, 2019-12-22 03:40
p489, 2019-12-22 03:50
p489, 2019-12-22 04:40
p563, 2019-09-30 21:15
p627, 2019-07-17 01:35
p697, 2019-09-21 20:30
p697, 2019-09-21 21:55
p697, 2019-12-11 01:15
p708, 2019-11-23 02:30
p708, 2019-12-14 00:45
p708, 2019-12-25 23:35
p712, 2019-10-01 09:35
p712, 2019-10-13 03:20
p712, 2019-10-16 06:05
p712, 2019-10-29 07:20
p712, 2019-10-30 00:40
p712, 2019-11-01 04:05
p713, 2019-11-25 04:45
p713, 2019-12-06 06:20
p713, 2019-12-08 09:35
p713, 2019-12-21 07:40
p713, 2019-12-23 06:00
p713, 2019-12-29 23:25
p718, 2019-09-15 00:20
p759, 2019-02-07 02:35
p759, 2019-09-22 01:10
p759, 2019-11-24 23:15
p759, 2019-11-25 08:30
p759, 2019-11-26 01:30
p759, 2019-11-26 13:10
p759, 2019-11-26 17:25
p759, 2019-11-26 18:40
p759, 2019-11-26 18:55
p759, 2019-11-26 23:20
p780, 2019-09-16 06:05
p817, 2019-02-06 21:50
p817, 2019-09-15 01:20
p823, 2019-09-28 05:50
p823, 2019-09-29 04:35
p826, 2019-02-06 21:25
p860, 2019-09-18 15:10
