#linkID, startTime
p253, 2019-07-31 23:15
p253, 2019-08-07 20:45
p259, 2019-08-07 20:10
p261, 2019-07-31 19:10
p261, 2019-08-07 14:50
p258, 2019-08-07 20:05
p242, 2019-08-07 21:20
p246, 2019-07-31 21:35
p246, 2019-08-07 17:05
p14, 2019-08-07 21:35
p14, 2019-09-13 21:30
p14, 2019-09-24 23:25
p15, 2019-08-07 20:05
p15, 2019-09-13 15:40
p15, 2019-09-24 23:25
p247, 2019-08-07 21:10
p284, 2019-07-31 19:35
p284, 2019-08-07 14:05
p16, 2019-09-02 06:15
p16, 2019-12-02 19:45
p16, 2019-12-15 08:50
p286, 2019-09-13 21:15
p250, 2019-07-31 20:55
p250, 2019-08-07 17:05
p289, 2019-02-18 09:40
p289, 2019-03-03 22:50
p289, 2019-03-03 23:00
p289, 2019-03-03 23:15
p289, 2019-03-03 23:35
p289, 2019-05-20 10:15
p289, 2019-06-02 22:30
p289, 2019-06-03 02:15
p289, 2019-08-20 02:55
p289, 2019-09-03 04:25
p289, 2019-09-15 10:15
p289, 2019-11-11 05:45
p289, 2019-11-24 18:10
p289, 2019-12-02 07:35
p289, 2019-12-02 17:25
p289, 2019-12-09 07:30
p289, 2019-12-22 10:40
p295, 2019-09-13 18:45
p248, 2019-08-07 21:45
p300, 2019-08-14 01:50
p300, 2019-10-25 02:05
p300, 2019-10-30 03:10
p300, 2019-11-09 01:00
p21, 2019-08-07 21:05
p306, 2019-08-07 19:00
p314, 2019-08-07 20:40
p315, 2019-07-31 19:10
p315, 2019-08-07 13:00
p33, 2019-08-07 21:35
p316, 2019-07-31 23:25
p316, 2019-08-07 21:15
p159, 2019-10-26 12:30
p159, 2019-10-27 12:10
p159, 2019-10-27 15:20
p159, 2019-10-29 03:20
p159, 2019-10-31 11:50
p159, 2019-10-31 12:25
p159, 2019-10-31 12:40
p159, 2019-11-02 11:20
p159, 2019-11-03 11:00
p159, 2019-11-03 12:00
p159, 2019-11-03 14:50
p159, 2019-11-04 23:35
p159, 2019-11-10 09:30
p263, 2019-08-07 21:30
p285, 2019-08-07 15:05
p285, 2019-08-07 16:55
p303, 2019-08-07 21:35
p313, 2019-08-07 21:40
p320, 2019-08-07 21:25
p255, 2019-08-07 18:45
p257, 2019-07-31 19:00
p257, 2019-08-07 17:20
p257, 2019-10-16 22:55
p270, 2019-07-31 21:15
p270, 2019-08-07 19:30
p276, 2019-07-31 19:25
p276, 2019-08-07 18:00
p276, 2019-10-04 00:00
p276, 2019-10-16 23:00
