#linkID, startTime
p16, 2019-10-08 07:40
p16, 2019-10-29 13:20
p16, 2019-11-03 20:00
p16, 2019-11-05 13:20
p16, 2019-12-19 10:50
p16, 2019-12-19 20:05
p16, 2019-12-20 07:40
p16, 2019-12-20 12:15
p16, 2019-12-25 11:25
p16, 2019-12-30 08:55
p289, 2019-11-05 12:30
p289, 2019-12-04 08:25
p289, 2019-12-06 12:35
p289, 2019-12-06 13:10
p289, 2019-12-07 04:10
p345, 2019-09-29 23:35
p345, 2019-11-23 01:05
p382, 2019-09-26 07:30
p382, 2019-09-26 22:25
p382, 2019-10-02 11:00
PRV-2, 2019-09-28 12:30
PRV-2, 2019-11-03 10:30
PRV-2, 2019-11-05 11:00
PRV-2, 2019-11-07 23:25
PRV-2, 2019-11-10 19:35
PRV-2, 2019-11-13 08:50
PRV-2, 2019-11-15 09:45
PRV-2, 2019-11-17 18:20
PRV-2, 2019-11-19 23:05
PRV-2, 2019-12-06 11:20
PRV-2, 2019-12-10 10:40
PRV-2, 2019-12-13 23:00
p458, 2019-09-29 12:40
p458, 2019-10-07 09:05
p458, 2019-10-13 01:55
p458, 2019-10-24 11:10
p458, 2019-11-03 11:55
p458, 2019-11-05 07:25
p458, 2019-11-07 23:20
p458, 2019-11-17 17:00
p458, 2019-11-19 20:35
p458, 2019-12-06 08:45
p458, 2019-12-08 10:50
p458, 2019-12-10 10:15
p458, 2019-12-14 01:50
p463, 2019-09-23 05:20
p463, 2019-10-05 05:25
p463, 2019-11-08 01:55
p463, 2019-11-10 19:50
p463, 2019-11-13 02:30
p463, 2019-12-13 19:55
p463, 2019-12-13 21:20
p463, 2019-12-16 02:05
p463, 2019-12-16 03:55
p463, 2019-12-21 04:05
p463, 2019-12-23 02:25
p463, 2019-12-28 04:50
p673, 2019-09-27 03:50
p673, 2019-09-27 22:15
p673, 2019-09-29 05:30
p673, 2019-11-23 02:55
p673, 2019-12-10 05:50
p673, 2019-12-14 04:25
p673, 2019-12-16 08:20
p673, 2019-12-19 13:10
p673, 2019-12-21 05:40
p673, 2019-12-23 04:05
p673, 2019-12-28 06:10
p151, 2019-11-29 03:10
p57, 2019-11-08 06:25
p57, 2019-11-15 07:00
p57, 2019-11-20 01:20
p57, 2019-11-22 22:25
p57, 2019-11-22 22:50
p57, 2019-11-22 23:25
p57, 2019-11-23 00:30
p57, 2019-12-09 20:40
p57, 2019-12-09 21:10
p57, 2019-12-14 04:15
p57, 2019-12-16 06:45
p57, 2019-12-18 18:40
p57, 2019-12-19 02:55
p57, 2019-12-19 03:10
p57, 2019-12-19 09:55
p57, 2019-12-19 10:45
p57, 2019-12-21 05:35
p57, 2019-12-23 04:15
p57, 2019-12-28 08:25
p57, 2019-12-29 22:35
p701, 2019-09-29 18:30
p701, 2019-10-02 17:45
p701, 2019-12-22 18:30
p701, 2019-12-22 19:20
p159, 2019-11-05 15:10
p159, 2019-11-08 00:30
p159, 2019-11-10 19:35
p159, 2019-11-15 09:50
p159, 2019-11-17 20:35
p169, 2019-09-21 03:55
p169, 2019-09-21 04:45
p172, 2019-09-27 23:35
p784, 2019-09-17 05:35
p784, 2019-09-18 03:05
p796, 2019-12-15 03:00
p64, 2019-09-29 06:45
p64, 2019-12-19 01:30
p834, 2019-09-23 23:35
p216, 2019-09-16 05:05
p218, 2019-09-19 04:10
p218, 2019-09-20 01:35
p218, 2019-12-01 16:45
p218, 2019-12-01 19:50
p218, 2019-12-02 03:00
p218, 2019-12-02 04:00
p218, 2019-12-03 01:45
p322, 2019-07-06 19:15
p489, 2019-09-27 01:05
p697, 2019-09-28 21:35
p697, 2019-12-31 02:20
p712, 2019-11-08 02:15
p712, 2019-11-09 11:40
p712, 2019-11-09 12:05
p712, 2019-11-09 13:15
p712, 2019-11-10 01:25
p712, 2019-11-13 02:40
p718, 2019-09-18 03:55
p759, 2019-02-07 17:55
p759, 2019-09-29 23:55
p759, 2019-12-09 04:20
p817, 2019-02-07 09:05
p817, 2019-09-16 22:35
p826, 2019-02-07 16:30
p860, 2019-09-23 19:25
