#linkID, startTime
p253, 2019-08-29 13:20
p259, 2019-08-29 13:10
p261, 2019-08-22 08:35
p261, 2019-08-29 06:30
p258, 2019-08-29 12:35
p246, 2019-08-22 08:30
p246, 2019-08-29 06:50
p14, 2019-08-22 09:15
p14, 2019-08-29 06:35
p15, 2019-08-22 09:50
p15, 2019-08-29 07:00
p15, 2019-08-29 12:20
p247, 2019-08-22 09:55
p247, 2019-08-29 07:30
p284, 2019-08-22 08:15
p284, 2019-08-29 06:30
p16, 2019-05-14 06:35
p16, 2019-08-12 13:35
p16, 2019-08-13 05:50
p16, 2019-08-13 15:50
p16, 2019-08-13 18:35
p16, 2019-08-26 06:45
p16, 2019-08-27 06:40
p16, 2019-08-27 06:50
p16, 2019-09-02 10:45
p16, 2019-09-08 15:10
p16, 2019-09-15 10:40
p16, 2019-09-20 04:25
p16, 2019-09-28 10:25
p16, 2019-10-04 07:15
p16, 2019-10-11 11:20
p16, 2019-10-17 22:10
p16, 2019-10-24 23:40
p16, 2019-10-29 10:15
p16, 2019-11-06 11:20
p16, 2019-11-10 11:25
p16, 2019-11-19 10:45
p16, 2019-11-25 15:25
p16, 2019-12-01 13:05
p16, 2019-12-07 10:30
p16, 2019-12-07 14:20
p16, 2019-12-08 08:00
p16, 2019-12-15 11:15
p16, 2019-12-28 01:00
p250, 2019-08-22 08:50
p250, 2019-08-29 06:55
p289, 2019-02-11 10:15
p289, 2019-02-25 09:15
p289, 2019-03-04 08:55
p289, 2019-05-13 22:00
p289, 2019-05-27 10:15
p289, 2019-06-03 05:20
p289, 2019-08-11 20:05
p289, 2019-08-13 06:45
p289, 2019-08-26 09:30
p289, 2019-09-02 09:55
p289, 2019-09-09 09:00
p289, 2019-09-15 13:20
p289, 2019-10-17 13:25
p289, 2019-10-18 01:55
p289, 2019-10-24 13:20
p289, 2019-10-24 23:50
p289, 2019-11-10 07:50
p289, 2019-11-22 12:35
p289, 2019-11-22 14:15
p289, 2019-11-24 12:50
p289, 2019-12-02 09:05
p289, 2019-12-08 10:10
p289, 2019-12-15 11:00
p306, 2019-08-22 13:00
p306, 2019-08-29 11:20
p350, 2019-10-27 06:45
p350, 2019-11-03 09:15
p350, 2019-11-08 02:50
p350, 2019-11-15 11:10
p350, 2019-11-18 09:20
p350, 2019-11-28 11:10
p350, 2019-12-06 10:40
p350, 2019-12-11 09:05
p350, 2019-12-18 03:35
p350, 2019-12-28 08:35
p345, 2019-12-29 09:35
PRV-2, 2019-09-19 10:45
PRV-2, 2019-09-25 09:55
PRV-2, 2019-09-28 09:50
PRV-2, 2019-09-30 23:05
PRV-2, 2019-10-27 00:25
PRV-2, 2019-10-27 06:35
PRV-2, 2019-10-29 23:15
PRV-2, 2019-11-03 10:15
PRV-2, 2019-11-07 23:55
PRV-2, 2019-11-11 01:15
PRV-2, 2019-11-15 10:50
PRV-2, 2019-11-18 10:10
PRV-2, 2019-11-28 11:20
PRV-2, 2019-12-04 01:30
PRV-2, 2019-12-04 07:30
PRV-2, 2019-12-06 11:00
PRV-2, 2019-12-11 09:15
PRV-2, 2019-12-18 01:40
PRV-2, 2019-12-26 00:15
PRV-2, 2019-12-28 09:15
p458, 2019-09-19 11:05
p458, 2019-09-25 10:00
p458, 2019-09-28 10:25
p458, 2019-10-01 01:55
p458, 2019-10-04 09:40
p458, 2019-10-12 11:40
p458, 2019-10-17 10:00
p458, 2019-10-24 09:00
p458, 2019-10-27 06:15
p458, 2019-10-30 00:20
p458, 2019-11-03 09:35
p458, 2019-11-08 00:30
p458, 2019-11-15 10:25
p458, 2019-11-18 09:25
p458, 2019-11-28 10:55
p458, 2019-12-06 10:20
p458, 2019-12-11 08:35
p458, 2019-12-18 01:35
p458, 2019-12-28 08:00
p463, 2019-09-19 10:30
p463, 2019-09-25 09:10
p463, 2019-09-28 09:05
p463, 2019-10-01 04:10
p463, 2019-10-13 01:45
p463, 2019-10-27 05:45
p463, 2019-11-03 06:50
p463, 2019-11-08 01:30
p463, 2019-11-15 07:50
p463, 2019-11-18 07:05
p463, 2019-11-28 07:55
p463, 2019-12-06 06:20
p463, 2019-12-11 05:40
p463, 2019-12-18 02:00
p463, 2019-12-28 05:35
p112, 2019-02-02 21:30
p529, 2019-12-28 09:00
p673, 2019-10-27 07:25
p673, 2019-10-27 08:40
p673, 2019-10-27 14:40
p673, 2019-10-27 14:55
p673, 2019-11-03 11:00
p673, 2019-11-18 09:00
p673, 2019-12-06 11:30
p673, 2019-12-11 07:40
p673, 2019-12-18 03:30
p673, 2019-12-28 06:05
p673, 2019-12-29 05:10
p673, 2019-12-29 08:55
p151, 2019-12-29 04:35
p151, 2019-12-29 07:50
p57, 2019-10-27 06:30
p57, 2019-11-03 08:35
p57, 2019-11-18 07:45
p57, 2019-11-28 12:45
p57, 2019-11-28 13:15
p57, 2019-11-28 14:10
p57, 2019-11-28 14:50
p57, 2019-11-28 18:40
p57, 2019-11-28 21:05
p57, 2019-12-06 08:25
p57, 2019-12-11 07:25
p57, 2019-12-18 03:20
p57, 2019-12-28 06:00
p57, 2019-12-29 10:35
p159, 2019-07-16 23:10
p159, 2019-10-04 09:30
p159, 2019-10-12 11:10
p159, 2019-10-17 10:10
p159, 2019-10-24 08:50
p159, 2019-10-27 04:05
p159, 2019-10-29 22:40
p159, 2019-11-03 09:10
p159, 2019-11-07 23:15
p159, 2019-11-15 10:05
p159, 2019-11-18 09:35
p159, 2019-11-28 10:50
p159, 2019-12-06 11:10
p159, 2019-12-11 09:40
p162, 2019-02-03 00:50
p162, 2019-02-03 08:40
p172, 2019-09-22 20:05
p172, 2019-09-29 22:45
p172, 2019-09-29 23:50
p172, 2019-09-30 11:50
p172, 2019-09-30 20:30
p172, 2019-09-30 21:20
p172, 2019-10-01 01:25
p172, 2019-10-01 02:20
p172, 2019-10-01 05:05
p784, 2019-09-15 03:00
p784, 2019-09-15 05:30
p784, 2019-09-15 07:40
p784, 2019-09-19 11:10
p784, 2019-09-19 11:20
p784, 2019-09-21 12:05
p784, 2019-09-21 18:50
p784, 2019-09-28 04:35
p796, 2019-12-28 10:00
p796, 2019-12-29 22:55
p796, 2019-12-29 23:05
p64, 2019-12-29 20:30
p834, 2019-02-03 04:05
p834, 2019-02-03 09:55
p834, 2019-02-03 10:30
p834, 2019-02-03 12:55
p834, 2019-02-06 16:45
p834, 2019-02-06 17:35
p834, 2019-02-06 17:45
p834, 2019-02-06 18:20
p834, 2019-02-06 18:45
p834, 2019-02-06 18:55
p834, 2019-02-06 19:45
p834, 2019-02-06 19:55
p834, 2019-02-06 20:10
p834, 2019-02-06 20:25
p834, 2019-02-06 20:45
p834, 2019-02-06 20:55
p834, 2019-02-06 21:30
p834, 2019-02-06 22:30
p834, 2019-09-17 23:30
p216, 2019-09-09 01:00
p216, 2019-09-09 01:20
p216, 2019-09-15 02:40
p216, 2019-09-15 02:50
p216, 2019-09-18 01:40
p216, 2019-09-18 11:35
p216, 2019-09-18 13:45
p216, 2019-09-18 14:25
p216, 2019-09-18 22:00
p216, 2019-09-18 22:25
p216, 2019-09-18 23:15
p216, 2019-09-18 23:40
p216, 2019-09-19 00:25
p216, 2019-09-19 00:55
p216, 2019-09-19 01:40
p216, 2019-09-21 00:15
p216, 2019-09-21 00:40
p216, 2019-09-22 04:20
p216, 2019-09-22 08:30
p216, 2019-09-22 08:50
p216, 2019-09-28 04:40
p216, 2019-09-29 12:30
p862, 2019-02-03 12:05
p862, 2019-02-03 12:50
p218, 2019-12-29 19:05
p902, 2019-09-08 11:15
p902, 2019-09-15 03:20
p902, 2019-10-27 06:45
p902, 2019-11-03 08:10
p902, 2019-11-08 02:40
p902, 2019-11-15 09:20
p902, 2019-11-18 08:10
p902, 2019-11-28 08:30
p902, 2019-12-06 07:35
p902, 2019-12-11 07:00
p902, 2019-12-18 03:10
p902, 2019-12-28 06:25
p263, 2019-08-22 13:50
p263, 2019-08-29 13:50
p285, 2019-08-22 08:35
p285, 2019-08-29 07:15
p255, 2019-08-29 11:35
p257, 2019-08-29 11:00
p270, 2019-08-29 11:30
p276, 2019-08-29 10:50
p296, 2019-08-29 13:35
p322, 2019-07-05 04:15
p361, 2019-10-27 14:10
p361, 2019-11-03 13:40
p361, 2019-11-03 13:50
p423, 2019-11-03 11:20
p423, 2019-12-11 10:30
p423, 2019-12-11 17:30
p489, 2019-09-23 04:15
p489, 2019-09-29 10:55
p489, 2019-09-29 11:05
p489, 2019-09-29 11:15
p489, 2019-09-29 12:15
p489, 2019-10-01 09:50
p489, 2019-10-01 11:10
p697, 2019-02-03 14:05
p697, 2019-02-03 14:40
p697, 2019-02-03 15:15
p697, 2019-02-03 16:10
p697, 2019-02-03 20:00
p700, 2019-11-29 13:35
p700, 2019-11-29 14:35
p700, 2019-12-06 11:35
p700, 2019-12-11 10:00
p700, 2019-12-18 03:50
p700, 2019-12-28 09:40
p712, 2019-10-27 06:10
p712, 2019-11-03 06:35
p712, 2019-11-08 02:45
p712, 2019-11-15 08:55
p712, 2019-11-18 07:10
p712, 2019-11-24 04:45
p712, 2019-11-28 07:40
p712, 2019-12-06 06:35
p712, 2019-12-11 06:25
p712, 2019-12-18 02:40
p712, 2019-12-28 06:00
p712, 2019-12-29 03:15
p759, 2019-02-03 02:10
p759, 2019-12-24 03:35
p759, 2019-12-30 01:20
p817, 2019-01-26 18:15
p817, 2019-02-01 09:40
p817, 2019-02-02 04:35
p817, 2019-09-16 06:25
p817, 2019-09-16 07:15
p817, 2019-09-17 23:00
p826, 2019-02-03 08:35
p826, 2019-02-06 00:25
p826, 2019-02-06 01:00
p826, 2019-02-06 01:15
p826, 2019-02-06 05:15
p826, 2019-02-06 07:35
p860, 2019-09-18 01:50
