#linkID, startTime
p16, 2019-01-05 00:10
p16, 2019-01-09 09:45
p16, 2019-01-10 07:20
p16, 2019-01-10 19:55
p16, 2019-01-11 08:55
p16, 2019-01-15 06:20
p16, 2019-01-15 10:45
p16, 2019-01-22 09:40
p16, 2019-01-29 07:10
p16, 2019-02-04 10:05
p16, 2019-02-05 10:25
p16, 2019-02-06 08:25
p16, 2019-02-11 07:45
p16, 2019-02-24 07:25
p16, 2019-03-02 10:30
p16, 2019-03-03 10:30
p16, 2019-03-04 06:40
p16, 2019-03-09 06:45
p16, 2019-03-15 10:40
p16, 2019-03-17 09:40
p16, 2019-03-22 07:40
p16, 2019-03-27 13:25
p16, 2019-03-28 10:35
p16, 2019-03-30 09:35
p16, 2019-04-04 06:30
p16, 2019-04-12 09:35
p16, 2019-04-15 23:55
p16, 2019-04-16 05:00
p16, 2019-04-17 01:30
p16, 2019-04-30 07:00
p16, 2019-05-06 04:25
p16, 2019-05-06 05:50
p16, 2019-05-06 10:45
p16, 2019-05-07 05:55
p16, 2019-05-13 07:30
p16, 2019-05-26 03:35
p16, 2019-06-01 10:50
p16, 2019-06-03 07:00
p16, 2019-06-08 09:20
p16, 2019-06-12 15:10
p16, 2019-06-12 18:10
p16, 2019-06-16 07:50
p16, 2019-06-21 07:45
p16, 2019-06-25 21:05
p16, 2019-06-29 10:20
p16, 2019-07-04 00:10
p16, 2019-07-12 10:15
p16, 2019-07-16 00:10
p16, 2019-07-28 00:10
p16, 2019-07-29 14:15
p16, 2019-08-03 20:10
p16, 2019-08-05 10:25
p16, 2019-08-07 10:50
p16, 2019-08-11 00:00
p16, 2019-09-16 14:30
p289, 2019-01-05 00:10
p289, 2019-01-11 08:30
p289, 2019-01-15 07:25
p289, 2019-01-26 12:55
p289, 2019-02-02 13:50
p289, 2019-02-02 17:10
p289, 2019-02-03 08:50
p289, 2019-02-04 10:00
p289, 2019-02-05 06:45
p289, 2019-02-11 07:10
p289, 2019-02-16 13:25
