#linkID, startTime
p16, 2019-08-15 11:50
p16, 2019-09-10 23:05
p16, 2019-09-23 10:50
p16, 2019-10-01 02:15
p16, 2019-10-03 09:50
p16, 2019-10-08 10:10
p16, 2019-10-21 10:50
p16, 2019-10-22 03:15
p16, 2019-10-29 13:20
p16, 2019-11-14 08:55
p16, 2019-11-16 16:55
p16, 2019-11-27 09:15
p16, 2019-11-29 06:50
p16, 2019-11-29 10:25
p16, 2019-12-01 16:25
p16, 2019-12-10 10:05
p16, 2019-12-11 19:05
p16, 2019-12-13 07:30
p16, 2019-12-18 13:50
p16, 2019-12-19 23:55
p16, 2019-12-20 09:55
p16, 2019-12-21 22:45
p16, 2019-12-22 08:45
p16, 2019-12-23 09:55
p16, 2019-12-30 07:30
p16, 2019-12-31 05:10
p289, 2019-10-29 11:00
p289, 2019-11-13 03:20
p289, 2019-11-14 08:10
p289, 2019-11-27 08:15
p289, 2019-12-09 05:55
p289, 2019-12-10 11:35
p350, 2019-11-08 07:10
p350, 2019-11-18 06:50
p350, 2019-11-23 06:45
p350, 2019-11-25 16:25
p350, 2019-11-28 08:55
p350, 2019-11-28 09:15
p350, 2019-11-28 09:25
p350, 2019-11-28 10:40
p345, 2019-09-23 01:10
p345, 2019-11-04 01:55
p345, 2019-11-05 09:35
p345, 2019-11-05 09:55
p345, 2019-11-06 11:05
p345, 2019-11-06 15:50
p345, 2019-11-06 17:55
p345, 2019-11-06 18:45
p345, 2019-11-06 19:10
p345, 2019-11-06 19:40
p345, 2019-11-06 19:55
p345, 2019-11-06 20:05
p345, 2019-11-08 06:05
p345, 2019-11-08 07:30
p345, 2019-11-08 11:25
p345, 2019-11-08 18:10
p345, 2019-11-08 18:45
p345, 2019-11-16 02:35
p345, 2019-11-18 02:10
p345, 2019-11-19 10:50
p345, 2019-11-19 16:20
p345, 2019-11-20 03:50
p345, 2019-11-20 13:40
p345, 2019-11-20 13:50
p345, 2019-11-20 18:20
p345, 2019-11-20 18:45
p345, 2019-11-21 17:35
p345, 2019-11-30 10:10
p345, 2019-11-30 18:50
p345, 2019-11-30 19:25
p345, 2019-11-30 19:50
p345, 2019-11-30 21:25
p345, 2019-12-02 10:50
p345, 2019-12-02 12:55
p345, 2019-12-02 13:05
p345, 2019-12-02 13:25
p345, 2019-12-02 13:55
p382, 2019-09-22 06:05
p3, 2019-11-23 08:55
PRV-2, 2019-09-22 10:15
PRV-2, 2019-10-05 05:35
PRV-2, 2019-10-05 21:55
PRV-2, 2019-10-08 06:00
PRV-2, 2019-10-27 11:15
PRV-2, 2019-10-29 08:30
PRV-2, 2019-11-08 11:05
PRV-2, 2019-11-10 18:25
PRV-2, 2019-11-29 10:50
PRV-2, 2019-12-01 11:45
PRV-2, 2019-12-03 08:25
PRV-2, 2019-12-06 21:40
PRV-2, 2019-12-09 01:25
PRV-2, 2019-12-11 09:25
PRV-2, 2019-12-27 10:55
p458, 2019-09-22 12:40
p458, 2019-10-03 09:15
p458, 2019-10-06 11:30
p458, 2019-10-06 17:00
p458, 2019-10-06 19:05
p458, 2019-10-07 12:35
p458, 2019-10-07 12:50
p458, 2019-10-09 08:25
p458, 2019-10-17 09:25
p458, 2019-10-27 10:35
p458, 2019-10-29 07:15
p458, 2019-10-31 23:35
p458, 2019-11-04 02:30
p458, 2019-11-06 09:55
p458, 2019-11-10 17:10
p458, 2019-11-11 15:40
p458, 2019-11-12 19:30
p458, 2019-11-15 17:10
p458, 2019-11-15 18:50
p458, 2019-11-15 19:35
p458, 2019-11-15 22:15
p458, 2019-11-25 18:05
p458, 2019-11-29 06:25
p458, 2019-12-01 09:20
p458, 2019-12-03 08:55
p458, 2019-12-06 23:25
p458, 2019-12-09 00:45
p458, 2019-12-11 06:40
p458, 2019-12-27 11:20
p458, 2019-12-31 07:25
p458, 2019-12-31 13:25
p463, 2019-09-19 07:50
p463, 2019-09-22 05:45
p463, 2019-11-01 04:15
p463, 2019-11-04 01:05
p463, 2019-11-06 04:10
p463, 2019-11-10 17:30
p463, 2019-11-13 00:30
p463, 2019-11-16 01:00
p463, 2019-12-03 05:30
p463, 2019-12-04 12:45
p463, 2019-12-04 13:40
p463, 2019-12-14 04:10
p463, 2019-12-14 13:20
p463, 2019-12-14 13:35
p463, 2019-12-14 16:15
p463, 2019-12-15 11:30
p463, 2019-12-15 14:35
p463, 2019-12-15 17:15
p463, 2019-12-19 04:00
p463, 2019-12-22 19:40
p463, 2019-12-25 06:10
p463, 2019-12-29 08:20
p463, 2019-12-31 03:50
p112, 2019-02-04 19:35
p673, 2019-09-22 06:50
p673, 2019-11-06 07:00
p673, 2019-11-18 03:25
p673, 2019-12-01 04:05
p673, 2019-12-07 01:50
p673, 2019-12-19 04:10
p673, 2019-12-22 19:35
p673, 2019-12-25 06:35
p673, 2019-12-29 08:15
p673, 2019-12-31 04:15
p151, 2019-11-23 05:00
p151, 2019-12-21 08:05
p151, 2019-12-23 03:40
p57, 2019-09-28 08:40
p57, 2019-11-06 05:40
p57, 2019-11-18 02:20
p57, 2019-12-07 01:30
p57, 2019-12-19 04:00
p57, 2019-12-22 20:50
p57, 2019-12-31 06:25
p701, 2019-09-23 01:10
p701, 2019-12-19 12:45
p701, 2019-12-19 15:10
p701, 2019-12-19 19:30
p701, 2019-12-19 19:55
p701, 2019-12-19 21:40
p701, 2019-12-20 13:15
p159, 2019-10-09 08:10
p159, 2019-10-17 10:55
p159, 2019-10-29 11:00
p159, 2019-10-31 13:50
p159, 2019-11-04 03:20
p159, 2019-11-08 09:05
p159, 2019-11-10 18:25
p159, 2019-11-12 19:20
p159, 2019-11-16 00:40
p159, 2019-11-18 06:55
p162, 2019-02-07 20:55
p67, 2019-02-07 02:35
p169, 2019-09-17 09:50
p169, 2019-09-18 02:00
p172, 2019-09-22 02:45
p784, 2019-09-11 03:15
p796, 2019-12-11 08:20
p796, 2019-12-13 00:15
p64, 2019-09-22 09:00
p64, 2019-12-16 05:50
p834, 2019-02-07 00:05
p834, 2019-09-19 23:40
p216, 2019-09-10 03:40
p862, 2019-01-31 17:55
p218, 2019-09-13 03:25
p218, 2019-11-28 05:50
p218, 2019-11-28 06:00
p218, 2019-11-28 06:10
p218, 2019-11-28 06:55
p218, 2019-11-28 10:50
p218, 2019-11-28 14:05
p218, 2019-11-28 16:05
p218, 2019-11-28 22:50
p218, 2019-11-28 23:10
p902, 2019-11-08 07:00
p902, 2019-11-18 09:20
p902, 2019-11-23 05:50
p902, 2019-11-25 12:30
p902, 2019-11-27 10:20
p322, 2019-06-20 08:20
p322, 2019-06-20 09:05
p322, 2019-06-20 13:10
p322, 2019-06-23 10:00
p322, 2019-06-24 23:15
p322, 2019-06-27 23:30
p322, 2019-07-06 19:45
p322, 2019-07-08 05:55
p322, 2019-07-10 02:40
p489, 2019-09-21 16:40
p489, 2019-09-21 16:55
p489, 2019-09-21 17:15
p489, 2019-12-30 05:20
p489, 2019-12-30 14:25
p489, 2019-12-30 15:20
p489, 2019-12-30 15:35
p489, 2019-12-30 16:35
p489, 2019-12-30 16:50
p489, 2019-12-30 17:10
p489, 2019-12-30 17:25
p489, 2019-12-30 18:30
p489, 2019-12-31 07:10
p489, 2019-12-31 13:25
p489, 2019-12-31 19:55
p489, 2019-12-31 21:00
p489, 2019-12-31 21:40
p697, 2019-02-07 00:00
p697, 2019-09-22 08:25
p697, 2019-09-22 12:40
