#linkID, startTime
p16, 2019-04-25 09:20
p16, 2019-04-26 04:05
p16, 2019-08-17 09:25
p16, 2019-08-25 01:50
p16, 2019-08-26 06:35
p16, 2019-08-30 06:20
p16, 2019-08-30 13:50
p16, 2019-09-06 11:55
p16, 2019-09-13 19:50
p16, 2019-09-21 10:55
p16, 2019-09-22 14:40
p16, 2019-10-16 08:40
p289, 2019-01-22 07:35
p289, 2019-08-19 08:20
p289, 2019-09-02 12:55
p289, 2019-09-09 07:25
p289, 2019-09-09 13:25
p289, 2019-09-26 11:45
p289, 2019-09-27 05:15
p289, 2019-10-07 13:20
p289, 2019-10-08 10:20
p289, 2019-10-09 09:35
p289, 2019-10-09 11:50
p289, 2019-10-11 05:05
p289, 2019-10-18 05:30
p289, 2019-10-21 07:00
p289, 2019-12-19 12:15
p289, 2019-12-30 09:05
p350, 2019-09-25 07:35
p350, 2019-09-27 04:50
p350, 2019-09-27 05:05
p350, 2019-10-01 07:05
p350, 2019-11-04 03:20
p350, 2019-11-13 18:05
p350, 2019-11-19 01:15
p350, 2019-12-10 04:25
p350, 2019-12-15 02:15
p350, 2019-12-15 02:35
p350, 2019-12-15 10:50
p350, 2019-12-15 11:00
p350, 2019-12-19 07:35
p350, 2019-12-22 02:25
p345, 2019-09-25 14:40
p345, 2019-10-06 12:30
p345, 2019-10-06 14:20
p345, 2019-10-06 15:30
p345, 2019-10-16 04:45
p345, 2019-10-16 15:05
p345, 2019-10-16 16:15
p345, 2019-10-16 16:45
p345, 2019-10-16 17:25
p345, 2019-10-16 19:20
p345, 2019-10-16 20:20
p345, 2019-10-16 21:35
p345, 2019-10-16 22:15
p345, 2019-10-16 22:45
p345, 2019-10-17 01:55
p345, 2019-10-17 02:05
p345, 2019-10-17 02:15
p345, 2019-10-17 08:35
p345, 2019-10-17 09:50
p345, 2019-10-17 10:05
p345, 2019-10-19 09:55
p345, 2019-10-28 10:05
p345, 2019-10-28 11:00
p345, 2019-10-28 13:10
p345, 2019-10-28 17:00
p345, 2019-10-28 17:55
p345, 2019-10-28 21:45
p40, 2019-11-24 05:50
p40, 2019-11-26 08:30
p40, 2019-11-28 15:40
p408, 2019-11-21 05:30
p408, 2019-12-01 02:40
p410, 2019-11-23 14:10
p410, 2019-11-24 01:10
p410, 2019-11-26 07:30
p410, 2019-11-27 06:55
p410, 2019-11-28 16:35
p401, 2019-09-25 10:55
p401, 2019-12-22 03:50
p401, 2019-12-24 06:45
p401, 2019-12-25 08:40
p401, 2019-12-25 14:05
p401, 2019-12-25 14:25
p401, 2019-12-25 14:45
